assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
GOC	AGI_LocusCode:AT3G19280	FUT11	PMID:21515584|TAIR:Publication:501742393		GO:0036065	fucosylation	IDA		TAIR:locus:2094078		20240420		NCBITaxon:3702
MGI	MGI:MGI:1916314	Fuom	PMID:20609214		GO:0036065	fucosylation	IMP	MGI:MGI:5427618		PANTHER:PTHR31690	20131030	MGI:MGI:87951	NCBITaxon:10090
MGI	MGI:MGI:1916863	Pofut2	PMID:20637190		GO:0036065	fucosylation	IMP	MGI:MGI:4127173		PANTHER:PTHR13398	20120815		NCBITaxon:10090
MGI	MGI:MGI:1916863	Pofut2	PMID:20637190		GO:0036065	fucosylation	IMP	MGI:MGI:3604508		PANTHER:PTHR13398	20120815		NCBITaxon:10090
MGI	MGI:MGI:2385166	Slc35c2	PMID:20837470		GO:0036065	fucosylation	IDA			PANTHER:PTHR11132	20130124		NCBITaxon:10090
MGI	MGI:MGI:109375	Fut1	PMID:9355741		GO:0036065	fucosylation	IDA			PANTHER:PTHR11927	20120221		NCBITaxon:10090
UniProt	UniProtKB:F6Q1T7	FUT1	PMID:10814703		GO:0036065	fucosylation	IDA		UniProtKB:F6Q1T7	PANTHER:PTHR11927	20200116		NCBITaxon:9913
UniProt	UniProtKB:Q28113	FUT2	PMID:10814703		GO:0036065	fucosylation	IDA		UniProtKB:Q28113	PANTHER:PTHR11927	20200117		NCBITaxon:9913
UniProt	MGI:MGI:109374	Fut2	PMID:11018479		GO:0036065	fucosylation	IDA			PANTHER:PTHR11927	20200120		NCBITaxon:10090
UniProt	RGD:2639	Fut2	PMID:11341836|RGD:728460		GO:0036065	fucosylation	IDA			PANTHER:PTHR11927	20200120		NCBITaxon:10116
UniProt	MGI:MGI:109374	Fut2	PMID:11368156		GO:0036065	fucosylation	IDA			PANTHER:PTHR11927	20200120		NCBITaxon:10090
UniProt	MGI:MGI:109374	Fut2	PMID:11713270		GO:0036065	fucosylation	IMP			PANTHER:PTHR11927	20200120		NCBITaxon:10090
UniProt	MGI:MGI:1330859	Fut9	PMID:12626397		GO:0036065	fucosylation	IDA			PANTHER:PTHR11929	20191112		NCBITaxon:10090
UniProt	MGI:MGI:109375	Fut1	PMID:14967068		GO:0036065	fucosylation	IDA			PANTHER:PTHR11927	20200116		NCBITaxon:10090
UniProt	MGI:MGI:109374	Fut2	PMID:14967068		GO:0036065	fucosylation	IDA			PANTHER:PTHR11927	20200120		NCBITaxon:10090
UniProt	WB:WBGene00001505	fut-1	PMID:15364955|WB_REF:WBPaper00024382		GO:0036065	fucosylation	IMP			PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	WB:WBGene00020222	fut-6	PMID:15364955|WB_REF:WBPaper00024382		GO:0036065	fucosylation	IMP			PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	UniProtKB:O30511	fucT	PMID:16800635		GO:0036065	fucosylation	IMP				20161003		NCBITaxon:210
UniProt	UniProtKB:O30511	fucT	PMID:17251184		GO:0036065	fucosylation	IMP				20161003		NCBITaxon:210
UniProt	WB:WBGene00043986	fut-5	PMID:17369288|WB_REF:WBPaper00029194		GO:0036065	fucosylation	IMP			PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	WB:WBGene00001505	fut-1	PMID:17369288|WB_REF:WBPaper00029194		GO:0036065	fucosylation	IMP			PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	WB:WBGene00020222	fut-6	PMID:17369288|WB_REF:WBPaper00029194		GO:0036065	fucosylation	IMP			PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	WB:WBGene00006402	fut-3	PMID:17369288|WB_REF:WBPaper00029194		GO:0036065	fucosylation	IMP			PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	UniProtKB:Q9Y231	FUT9	PMID:18395013		GO:0036065	fucosylation	IDA		UniProtKB:Q9Y231	PANTHER:PTHR11929	20191111		NCBITaxon:9606
UniProt	UniProtKB:P21217	FUT3	PMID:1977660		GO:0036065	fucosylation	IDA		UniProtKB:P21217	PANTHER:PTHR11929	20200124		NCBITaxon:9606
UniProt	UniProtKB:Q28113	FUT2	PMID:20506485		GO:0036065	fucosylation	IDA		UniProtKB:Q28113	PANTHER:PTHR11927	20200121		NCBITaxon:9913
UniProt	MGI:MGI:109375	Fut1	PMID:20506485		GO:0036065	fucosylation	IDA			PANTHER:PTHR11927	20200121		NCBITaxon:10090
UniProt	MGI:MGI:109374	Fut2	PMID:21172308		GO:0036065	fucosylation	IMP			PANTHER:PTHR11927	20200121		NCBITaxon:10090
UniProt	WB:WBGene00001505	fut-1	PMID:23754284|WB_REF:WBPaper00042476		GO:0036065	fucosylation	IDA			PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	WB:WBGene00001508	fut-8	PMID:23754284|WB_REF:WBPaper00042476		GO:0036065	fucosylation	IDA			PANTHER:PTHR13132	20161101		NCBITaxon:6239
UniProt	WB:WBGene00020222	fut-6	PMID:23754284|WB_REF:WBPaper00042476		GO:0036065	fucosylation	IDA			PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	WB:WBGene00001505	fut-1	PMID:26002521|WB_REF:WBPaper00046837		GO:0036065	fucosylation	IGI	UniProtKB:G5EEE1		PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	WB:WBGene00001508	fut-8	PMID:26002521|WB_REF:WBPaper00046837		GO:0036065	fucosylation	IGI	UniProtKB:G5EDR5		PANTHER:PTHR13132	20161101		NCBITaxon:6239
UniProt	WB:WBGene00020222	fut-6	PMID:26002521|WB_REF:WBPaper00046837		GO:0036065	fucosylation	IGI	UniProtKB:G5EDR5		PANTHER:PTHR11929	20161101		NCBITaxon:6239
UniProt	WB:WBGene00001505	fut-1	PMID:26538210|WB_REF:WBPaper00048766		GO:0036065	fucosylation	IGI	WB:WBGene00001508|WB:WBGene00020222		PANTHER:PTHR11929	20161101		NCBITaxon:6239
