assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
MGI	MGI:MGI:1919666	Lrpprc	PMID:21880015		GO:0000961	negative regulation of mitochondrial RNA catabolic process	IMP	MGI:MGI:3857306		PANTHER:PTHR46669	20130320	GO:0000957	NCBITaxon:10090
MGI	MGI:MGI:1916394	Slirp	PMID:22045337		GO:0000961	negative regulation of mitochondrial RNA catabolic process	IGI	MGI:MGI:1919666		PANTHER:PTHR48027	20130320		NCBITaxon:10090
MGI	MGI:MGI:1919666	Lrpprc	PMID:22045337		GO:0000961	negative regulation of mitochondrial RNA catabolic process	IGI	MGI:MGI:1916394		PANTHER:PTHR46669	20130320		NCBITaxon:10090
MGI	MGI:MGI:1919666	Lrpprc	PMID:22045337		GO:0000961	negative regulation of mitochondrial RNA catabolic process	IMP	MGI:MGI:5438913		PANTHER:PTHR46669	20130320	GO:0000957	NCBITaxon:10090
UniProt	UniProtKB:Q8IYB8	SUPV3L1	PMID:19509288		GO:0000962	positive regulation of mitochondrial RNA catabolic process	IDA		UniProtKB:Q8IYB8	PANTHER:PTHR12131	20110711		NCBITaxon:9606
UniProt	UniProtKB:Q8TCS8	PNPT1	PMID:19509288		GO:0000962	positive regulation of mitochondrial RNA catabolic process	IDA		UniProtKB:Q8TCS8	PANTHER:PTHR11252	20110711		NCBITaxon:9606
UniProt	UniProtKB:Q8IYB8	SUPV3L1	PMID:19864255		GO:0000962	positive regulation of mitochondrial RNA catabolic process	IMP		UniProtKB:Q8IYB8	PANTHER:PTHR12131	20110719		NCBITaxon:9606
UniProt	UniProtKB:Q12849	GRSF1	PMID:29967381		GO:0000962	positive regulation of mitochondrial RNA catabolic process	IDA		UniProtKB:Q12849	PANTHER:PTHR13976	20190709		NCBITaxon:9606
UniProt	UniProtKB:Q8IYB8	SUPV3L1	PMID:29967381		GO:0000962	positive regulation of mitochondrial RNA catabolic process	IDA		UniProtKB:Q8IYB8	PANTHER:PTHR12131	20190709		NCBITaxon:9606
FlyBase	FB:FBgn0026760	Tehao	PMID:11881810		GO:0002807	positive regulation of antimicrobial peptide biosynthetic process	IMP			PANTHER:PTHR24365	20130425		NCBITaxon:7227
FlyBase	FB:FBgn0031145	Ntf-2	PMID:11943764		GO:0002807	positive regulation of antimicrobial peptide biosynthetic process	IMP			PANTHER:PTHR12612	20100225		NCBITaxon:7227
FlyBase	FB:FBgn0003495	spz	PMID:15197269		GO:0002807	positive regulation of antimicrobial peptide biosynthetic process	IDA			PANTHER:PTHR23199	20181123		NCBITaxon:7227
FlyBase	FB:FBgn0000251	cad	PMID:20457811		GO:0002807	positive regulation of antimicrobial peptide biosynthetic process	IDA			PANTHER:PTHR24332	20130425		NCBITaxon:7227
FlyBase	FB:FBgn0086680	vvl	PMID:20457811		GO:0002807	positive regulation of antimicrobial peptide biosynthetic process	IDA			PANTHER:PTHR11636	20130425		NCBITaxon:7227
FlyBase	FB:FBgn0033453	Sting	PMID:29924997		GO:0002807	positive regulation of antimicrobial peptide biosynthetic process	IMP			PANTHER:PTHR34339	20190711		NCBITaxon:7227
