assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
FlyBase	FB:FBgn0013350	dUTPase-i	PMID:2541693|FB:FBrf0049246		GO:0004858	dUTP pyrophosphatase inhibitor activity	TAS				20060803		NCBITaxon:7227
BHF-UCL	MGI:MGI:1929471	Myoz1	PMID:18846255		GO:0004865	protein serine/threonine phosphatase inhibitor activity	IMP			PANTHER:PTHR15941	20181012	UniProtKB:P63328	NCBITaxon:10090
FlyBase	FB:FBgn0026402	NiPp1	PMID:12358598|FB:FBrf0155560		GO:0004865	protein serine/threonine phosphatase inhibitor activity	IDA			PANTHER:PTHR23308	20060803		NCBITaxon:7227
GO_Central	UniProtKB:O36972	A238L	PMID:23468591		GO:0004865	protein serine/threonine phosphatase inhibitor activity	IMP				20220707	UniProtKB:Q08209	NCBITaxon:10500
GeneDB	PlasmoDB:PF3D7_1032800	LRR1	PMID:16629662		GO:0004865	protein serine/threonine phosphatase inhibitor activity	IDA				20140214		NCBITaxon:36329
GeneDB	PlasmoDB:PF3D7_0320000	I2	PMID:23837822		GO:0004865	protein serine/threonine phosphatase inhibitor activity	IDA				20130711		NCBITaxon:36329
MGI	MGI:MGI:1923392	Ppp1r14c	PMID:11812771		GO:0004865	protein serine/threonine phosphatase inhibitor activity	IDA			PANTHER:PTHR16188	20110506		NCBITaxon:10090
MGI	MGI:MGI:94860	Ppp1r1b	PMID:1533862		GO:0004865	protein serine/threonine phosphatase inhibitor activity	TAS			PANTHER:PTHR15417	20000809		NCBITaxon:10090
MGI	UniProtKB:Q6NUP7	PPP4R4	PMID:18715871		GO:0004865	protein serine/threonine phosphatase inhibitor activity	IDA		UniProtKB:Q6NUP7	PANTHER:PTHR21467	20240822		NCBITaxon:9606
MGI	MGI:MGI:94860	Ppp1r1b	PMID:7485543		GO:0004865	protein serine/threonine phosphatase inhibitor activity	TAS			PANTHER:PTHR15417	20000809		NCBITaxon:10090
MGI	MGI:MGI:1333876	Ppp1r17	PMID:9920894		GO:0004865	protein serine/threonine phosphatase inhibitor activity	IDA			PANTHER:PTHR15387	20000810		NCBITaxon:10090
PINC	UniProtKB:Q12972	PPP1R8	PMID:7499293		GO:0004865	protein serine/threonine phosphatase inhibitor activity	TAS		UniProtKB:Q12972	PANTHER:PTHR23308	20030904		NCBITaxon:9606
PINC	UniProtKB:P41236	PPP1R2	PMID:8119416		GO:0004865	protein serine/threonine phosphatase inhibitor activity	TAS		UniProtKB:P41236	PANTHER:PTHR12398	20030904		NCBITaxon:9606
PINC	UniProtKB:Q13522	PPP1R1A	PMID:8611507		GO:0004865	protein serine/threonine phosphatase inhibitor activity	TAS		UniProtKB:Q13522	PANTHER:PTHR15417	20030904		NCBITaxon:9606
PomBase	PomBase:SPBC646.13	sds23	PMID:19371376		GO:0004865	protein serine/threonine phosphatase inhibitor activity	IDA			PANTHER:PTHR13780	20120615	PomBase:SPCC1739.12	NCBITaxon:4896
