assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
AgBase	UniProtKB:P0DMQ6	SORD	PMID:15649778		GO:0006116	NADH oxidation	IDA		UniProtKB:P0DMQ6	PANTHER:PTHR43161	20130221		NCBITaxon:9031
BHF-UCL	UniProtKB:P05062	ALDOB	PMID:17576770		GO:0006116	NADH oxidation	IDA		UniProtKB:P05062	PANTHER:PTHR11627	20081007		NCBITaxon:9606
CAFA	UniProtKB:Q9JXV5	cbbA	PMID:20199602		GO:0006116	NADH oxidation	IDA			PANTHER:PTHR30304	20160705		NCBITaxon:122586
CAFA	UniProtKB:P0DOB5	pfkA	PMID:8478320		GO:0006116	NADH oxidation	IDA				20161005		NCBITaxon:272623
CAFA	UniProtKB:Q07637	pyk	PMID:8478320		GO:0006116	NADH oxidation	IDA				20160614		NCBITaxon:272623
EcoCyc	UniProtKB:P08201	nirB	PMID:30406295		GO:0006116	NADH oxidation	IMP			PANTHER:PTHR43809	20210917		NCBITaxon:83333
FlyBase	FB:FBgn0001128	Gpdh1	PMID:31399469|FB:FBrf0243434		GO:0006116	NADH oxidation	IMP			PANTHER:PTHR11728	20240802		NCBITaxon:7227
FlyBase	FB:FBgn0001258	Ldh	PMID:31399469|FB:FBrf0243434		GO:0006116	NADH oxidation	IMP			PANTHER:PTHR43128	20240802		NCBITaxon:7227
FlyBase	FB:FBgn0001098	Gdh	PMID:6810872|FB:FBrf0037510		GO:0006116	NADH oxidation	IDA			PANTHER:PTHR11606	20090521		NCBITaxon:7227
MGI	MGI:MGI:95679	Gpd1	PMID:11147825		GO:0006116	NADH oxidation	IMP	MGI:MGI:3692960		PANTHER:PTHR11728	20150807		NCBITaxon:10090
MGI	MGI:MGI:107200	Cbr2	PMID:8805511		GO:0006116	NADH oxidation	TAS			PANTHER:PTHR44252	20020718		NCBITaxon:10090
RGD	RGD:1311112	Pck2	PMID:19635791|RGD:7242950		GO:0006116	NADH oxidation	IDA			PANTHER:PTHR11561	20130429		NCBITaxon:10116
