assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
ComplexPortal	UniProtKB:Q9P2X0	DPM3	PMID:10835346		GO:0019348	dolichol metabolic process	IDA		UniProtKB:Q9P2X0	PANTHER:PTHR16433	20240823		NCBITaxon:9606
ComplexPortal	UniProtKB:O94777	DPM2	PMID:10835346		GO:0019348	dolichol metabolic process	IDA		UniProtKB:O94777	PANTHER:PTHR15039	20240823		NCBITaxon:9606
ComplexPortal	UniProtKB:O60762	DPM1	PMID:10835346		GO:0019348	dolichol metabolic process	IDA		UniProtKB:O60762	PANTHER:PTHR43398	20240823		NCBITaxon:9606
ComplexPortal	ComplexPortal:CPX-6268	dpm_human	PMID:10835346		GO:0019348	dolichol metabolic process	IDA				20240823		NCBITaxon:9606
GeneDB	PlasmoDB:PF3D7_1455900	PPRD	PMID:32764679		GO:0019348	dolichol metabolic process	IDA				20200810		NCBITaxon:36329
MGI	MGI:MGI:1330239	Dpm1	PMID:9535917		GO:0019348	dolichol metabolic process	IMP			PANTHER:PTHR43398	20080904	CL:0000084	NCBITaxon:10090
MGI	UniProtKB:O60762	DPM1	PMID:9535917		GO:0019348	dolichol metabolic process	IDA		UniProtKB:O60762	PANTHER:PTHR43398	20211122		NCBITaxon:9606
MGI	UniProtKB:O60762	DPM1	PMID:9724629		GO:0019348	dolichol metabolic process	IDA		UniProtKB:O60762	PANTHER:PTHR43398	20211122		NCBITaxon:9606
MGI	RGD:2514	Dpm2	PMID:9724629|RGD:69827		GO:0019348	dolichol metabolic process	IDA			PANTHER:PTHR15039	20080904		NCBITaxon:10116
RGD	RGD:1310120	Dpm1	PMID:2844175|RGD:1601442		GO:0019348	dolichol metabolic process	IDA			PANTHER:PTHR43398	20070420		NCBITaxon:10116
UniProt	UniProtKB:Q9UPQ8	DOLK	PMID:12213788		GO:0019348	dolichol metabolic process	IGI	UniProtKB:P20048	UniProtKB:Q9UPQ8	PANTHER:PTHR13205	20241016		NCBITaxon:9606
UniProt	MGI:MGI:1930252	Srd5a3	PMID:20637498		GO:0019348	dolichol metabolic process	IMP			PANTHER:PTHR14624	20100721		NCBITaxon:10090
UniProt	UniProtKB:Q9H8P0	SRD5A3	PMID:20637498		GO:0019348	dolichol metabolic process	IDA		UniProtKB:Q9H8P0	PANTHER:PTHR14624	20100721		NCBITaxon:9606
SGD	SGD:S000004615	SEC59	PMID:12213788		GO:0043048	dolichyl monophosphate biosynthetic process	IMP		UniProtKB:P20048	PANTHER:PTHR13205	20151106		NCBITaxon:559292
SGD	SGD:S000004615	SEC59	PMID:12213788		GO:0043048	dolichyl monophosphate biosynthetic process	IGI	UniProtKB:Q9UPQ8	UniProtKB:P20048	PANTHER:PTHR13205	20151106		NCBITaxon:559292
SGD	SGD:S000004615	SEC59	PMID:1323123		GO:0043048	dolichyl monophosphate biosynthetic process	IMP		UniProtKB:P20048	PANTHER:PTHR13205	20151014		NCBITaxon:559292
UniProt	UniProtKB:Q9UPQ8	DOLK	PMID:12213788		GO:0043048	dolichyl monophosphate biosynthetic process	IDA		UniProtKB:Q9UPQ8	PANTHER:PTHR13205	20090803		NCBITaxon:9606
UniProt	UniProtKB:Q9UPQ8	DOLK	PMID:16923818		GO:0043048	dolichyl monophosphate biosynthetic process	IDA		UniProtKB:Q9UPQ8	PANTHER:PTHR13205	20090803		NCBITaxon:9606
UniProt	UniProtKB:Q9UPQ8	DOLK	PMID:22242004		GO:0043048	dolichyl monophosphate biosynthetic process	IMP		UniProtKB:Q9UPQ8	PANTHER:PTHR13205	20240603		NCBITaxon:9606
