assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
EcoliWiki	EcoCyc:EG11591-MONOMER	LipB	PMID:8444795		GO:0009107	lipoate biosynthetic process	IMP		EcoCyc:EG11591-MONOMER		20091009		NCBITaxon:83333
EcoliWiki	EcoCyc:EG11306-MONOMER	LipA	PMID:8444795		GO:0009107	lipoate biosynthetic process	IMP		EcoCyc:EG11306-MONOMER		20091009		NCBITaxon:83333
FlyBase	UniProtKB:A6NK58	LIPT2	PMID:28757203		GO:0009107	lipoate biosynthetic process	IMP		UniProtKB:A6NK58	PANTHER:PTHR10993	20260727		NCBITaxon:9606
FlyBase	FB:FBgn0029158	Las	PMID:32648369		GO:0009107	lipoate biosynthetic process	IMP		FB:FBgn0029158	PANTHER:PTHR10949	20260727		NCBITaxon:7227
MGI	MGI:MGI:1934604	Lias	PMID:11389890		GO:0009107	lipoate biosynthetic process	IGI	UniProtKB:P60716	MGI:MGI:1934604	PANTHER:PTHR10949	20120511		NCBITaxon:10090
MTBBASE	UniProtKB:P9WK83	lipB	PMID:16735476		GO:0009107	lipoate biosynthetic process	IMP		UniProtKB:P9WK83	PANTHER:PTHR10993	20100707		NCBITaxon:83332
SGD	SGD:S000001675	ACP1	PMID:9187370		GO:0009107	lipoate biosynthetic process	IMP		SGD:S000001675	PANTHER:PTHR20863	20130807		NCBITaxon:559292
TIGR	AGI_LocusCode:AT2G20860	LIP1	PMID:9808738		GO:0009107	lipoate biosynthetic process	TAS		AGI_LocusCode:AT2G20860		20110228		NCBITaxon:3702
UniProt	UniProtKB:O32129	lipA	PMID:19820084		GO:0009107	lipoate biosynthetic process	IGI		UniProtKB:O32129	PANTHER:PTHR10949	20110512		NCBITaxon:224308
UniProt	UniProtKB:P39648	lipL	PMID:21338420		GO:0009107	lipoate biosynthetic process	IMP		UniProtKB:P39648	PANTHER:PTHR43679	20110523		NCBITaxon:224308
UniProt	UniProtKB:P54511	lipM	PMID:21338420		GO:0009107	lipoate biosynthetic process	IMP		UniProtKB:P54511	PANTHER:PTHR43679	20110512		NCBITaxon:224308
UniProt	UniProtKB:O32174	gcvH	PMID:21338421		GO:0009107	lipoate biosynthetic process	IMP		UniProtKB:O32174	PANTHER:PTHR11715	20110816		NCBITaxon:224308
UniProt	UniProtKB:P39648	lipL	PMID:21338421		GO:0009107	lipoate biosynthetic process	IDA		UniProtKB:P39648	PANTHER:PTHR43679	20110523		NCBITaxon:224308
UniProt	FB:FBgn0037251	Lipt2	PMID:42528155		GO:0009107	lipoate biosynthetic process	IMP		FB:FBgn0037251	PANTHER:PTHR10993	20260803		NCBITaxon:7227
