assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
CGD	CGD:CAL0000156263	CPR-C2	PMID:23828603|CGD_REF:CAL0000172533		GO:0004033	aldo-keto reductase (NADPH) activity	IDA				20130716		NCBITaxon:578454
EcoCyc	UniProtKB:P30863	dkgB	PMID:10427017		GO:0004033	aldo-keto reductase (NADPH) activity	IDA			PANTHER:PTHR43827	20121105		NCBITaxon:83333
EcoCyc	UniProtKB:P0A9T4	tas	PMID:14517983		GO:0004033	aldo-keto reductase (NADPH) activity	NAS			PANTHER:PTHR43147	20150911		NCBITaxon:83333
EcoliWiki	UniProtKB:P0A9T4	tas	PMID:14517983		GO:0004033	aldo-keto reductase (NADPH) activity	TAS			PANTHER:PTHR43147	20110520		NCBITaxon:83333
MGI	MGI:MGI:1891725	Miox	PMID:10944187		GO:0004033	aldo-keto reductase (NADPH) activity	IDA			PANTHER:PTHR12588	20010105		NCBITaxon:10090
MGI	MGI:MGI:1933427	Akr1c6	PMID:12562828		GO:0004033	aldo-keto reductase (NADPH) activity	IDA			PANTHER:PTHR11732	20240430	GO:0006694	NCBITaxon:10090
RGD	RGD:620311	Akr7a2	PMID:12071861|RGD:625492		GO:0004033	aldo-keto reductase (NADPH) activity	NAS			PANTHER:PTHR43625	20050217		NCBITaxon:10116
RGD	RGD:620311	Akr7a2	PMID:12071861|RGD:625492		GO:0004033	aldo-keto reductase (NADPH) activity	TAS			PANTHER:PTHR43625	20050217		NCBITaxon:10116
RGD	RGD:620257	Akr1b7	PMID:12193556|RGD:628357		GO:0004033	aldo-keto reductase (NADPH) activity	TAS			PANTHER:PTHR11732	20050217		NCBITaxon:10116
RGD	RGD:628635	Akr7a3	PMID:8234296|RGD:632009		GO:0004033	aldo-keto reductase (NADPH) activity	IDA			PANTHER:PTHR43625	20060127		NCBITaxon:10116
RGD	RGD:708428	Akr1c3	PMID:8977402|RGD:10053609		GO:0004033	aldo-keto reductase (NADPH) activity	IDA			PANTHER:PTHR11732	20150715		NCBITaxon:10116
Reactome	UniProtKB:P51857	AKR1D1	Reactome:R-HSA-192033		GO:0004033	aldo-keto reductase (NADPH) activity	TAS		UniProtKB:P51857	PANTHER:PTHR11732	20240514		NCBITaxon:9606
Reactome	UniProtKB:P17516	AKR1C4	Reactome:R-HSA-192036		GO:0004033	aldo-keto reductase (NADPH) activity	TAS		UniProtKB:P17516	PANTHER:PTHR11732	20240514		NCBITaxon:9606
Reactome	UniProtKB:P51857	AKR1D1	Reactome:R-HSA-192067		GO:0004033	aldo-keto reductase (NADPH) activity	TAS		UniProtKB:P51857	PANTHER:PTHR11732	20240514		NCBITaxon:9606
Reactome	UniProtKB:P17516	AKR1C4	Reactome:R-HSA-192160		GO:0004033	aldo-keto reductase (NADPH) activity	TAS		UniProtKB:P17516	PANTHER:PTHR11732	20240514		NCBITaxon:9606
Reactome	UniProtKB:P51857	AKR1D1	Reactome:R-HSA-193746		GO:0004033	aldo-keto reductase (NADPH) activity	TAS		UniProtKB:P51857	PANTHER:PTHR11732	20240514		NCBITaxon:9606
Reactome	UniProtKB:P51857	AKR1D1	Reactome:R-HSA-193755		GO:0004033	aldo-keto reductase (NADPH) activity	TAS		UniProtKB:P51857	PANTHER:PTHR11732	20240514		NCBITaxon:9606
Reactome	UniProtKB:P17516	AKR1C4	Reactome:R-HSA-193758		GO:0004033	aldo-keto reductase (NADPH) activity	TAS		UniProtKB:P17516	PANTHER:PTHR11732	20240514		NCBITaxon:9606
Reactome	UniProtKB:P17516	AKR1C4	Reactome:R-HSA-193781		GO:0004033	aldo-keto reductase (NADPH) activity	TAS		UniProtKB:P17516	PANTHER:PTHR11732	20240514		NCBITaxon:9606
Reactome	UniProtKB:P17516	AKR1C4	Reactome:R-HSA-193800		GO:0004033	aldo-keto reductase (NADPH) activity	TAS		UniProtKB:P17516	PANTHER:PTHR11732	20240514		NCBITaxon:9606
Reactome	UniProtKB:P51857	AKR1D1	Reactome:R-HSA-193821		GO:0004033	aldo-keto reductase (NADPH) activity	TAS		UniProtKB:P51857	PANTHER:PTHR11732	20240514		NCBITaxon:9606
Reactome	UniProtKB:P51857	AKR1D1	Reactome:R-HSA-193824		GO:0004033	aldo-keto reductase (NADPH) activity	TAS		UniProtKB:P51857	PANTHER:PTHR11732	20240514		NCBITaxon:9606
Reactome	UniProtKB:P17516	AKR1C4	Reactome:R-HSA-193841		GO:0004033	aldo-keto reductase (NADPH) activity	TAS		UniProtKB:P17516	PANTHER:PTHR11732	20240514		NCBITaxon:9606
Reactome	UniProtKB:P17516	AKR1C4	Reactome:R-HSA-2855252		GO:0004033	aldo-keto reductase (NADPH) activity	TAS		UniProtKB:P17516	PANTHER:PTHR11732	20240514		NCBITaxon:9606
Reactome	UniProtKB:Q04828	AKR1C1	Reactome:R-HSA-2855252		GO:0004033	aldo-keto reductase (NADPH) activity	TAS		UniProtKB:Q04828	PANTHER:PTHR11732	20240514		NCBITaxon:9606
Reactome	UniProtKB:P42330	AKR1C3	Reactome:R-HSA-2855252		GO:0004033	aldo-keto reductase (NADPH) activity	TAS		UniProtKB:P42330	PANTHER:PTHR11732	20240514		NCBITaxon:9606
Reactome	UniProtKB:O60218	AKR1B10	Reactome:R-HSA-2855252		GO:0004033	aldo-keto reductase (NADPH) activity	TAS		UniProtKB:O60218	PANTHER:PTHR11732	20240514		NCBITaxon:9606
Reactome	UniProtKB:P14550	AKR1A1	Reactome:R-HSA-5692232		GO:0004033	aldo-keto reductase (NADPH) activity	TAS		UniProtKB:P14550	PANTHER:PTHR11732	20240514		NCBITaxon:9606
SGD	SGD:S000005646	GCY1	PMID:10818358		GO:0004033	aldo-keto reductase (NADPH) activity	IDA		UniProtKB:P14065	PANTHER:PTHR11732	20130807		NCBITaxon:559292
SGD	SGD:S000002282	YDL124W	PMID:17140678		GO:0004033	aldo-keto reductase (NADPH) activity	IDA		UniProtKB:Q07551	PANTHER:PTHR11732	20130807		NCBITaxon:559292
SGD	SGD:S000003857	YJR096W	PMID:17140678		GO:0004033	aldo-keto reductase (NADPH) activity	IDA		UniProtKB:P47137	PANTHER:PTHR11732	20130807		NCBITaxon:559292
SGD	SGD:S000005646	GCY1	PMID:17140678		GO:0004033	aldo-keto reductase (NADPH) activity	IDA		UniProtKB:P14065	PANTHER:PTHR11732	20130807		NCBITaxon:559292
TAIR	AGI_LocusCode:AT2G37760	AKR4C8	PMID:19616008|TAIR:Publication:501733496		GO:0004033	aldo-keto reductase (NADPH) activity	IDA		TAIR:locus:2040751		20110405		NCBITaxon:3702
UniProt	PomBase:SPAC9E9.11	plr1	PMID:10438489		GO:0004033	aldo-keto reductase (NADPH) activity	IDA			PANTHER:PTHR43625	20020128		NCBITaxon:4896
UniProt	MGI:MGI:1891725	Miox	PMID:10944187		GO:0004033	aldo-keto reductase (NADPH) activity	IDA			PANTHER:PTHR12588	20040430		NCBITaxon:10090
UniProt	UniProtKB:O49163	Hm1	PMID:16668492		GO:0004033	aldo-keto reductase (NADPH) activity	IDA				20230510		NCBITaxon:4577
UniProt	RGD:1307514	Akr1c15	PMID:17574202|RGD:13792520		GO:0004033	aldo-keto reductase (NADPH) activity	IDA			PANTHER:PTHR11732	20180830		NCBITaxon:10116
UniProt	RGD:61827	Kcnab1	PMID:18222921|RGD:10047381		GO:0004033	aldo-keto reductase (NADPH) activity	IDA			PANTHER:PTHR43150	20141212		NCBITaxon:10116
UniProt	RGD:61828	Kcnab2	PMID:18672894|RGD:10047329		GO:0004033	aldo-keto reductase (NADPH) activity	IDA			PANTHER:PTHR43150	20141222		NCBITaxon:10116
UniProt	UniProtKB:P35270	SPR	PMID:1883349		GO:0004033	aldo-keto reductase (NADPH) activity	TAS		UniProtKB:P35270	PANTHER:PTHR44085	20060424		NCBITaxon:9606
UniProt	AGI_LocusCode:AT2G37770	ChlAKR	PMID:19616008|TAIR:Publication:501733496		GO:0004033	aldo-keto reductase (NADPH) activity	IDA		TAIR:locus:2040646		20240419		NCBITaxon:3702
UniProt	AGI_LocusCode:AT2G37760	AKR4C8	PMID:19616008|TAIR:Publication:501733496		GO:0004033	aldo-keto reductase (NADPH) activity	IDA		TAIR:locus:2040751		20240419		NCBITaxon:3702
UniProt	UniProtKB:P74308	slr0942	PMID:24317062		GO:0004033	aldo-keto reductase (NADPH) activity	IDA			PANTHER:PTHR11732	20141124		NCBITaxon:1111708
UniProt	UniProtKB:P74308	slr0942	PMID:25376835		GO:0004033	aldo-keto reductase (NADPH) activity	IDA			PANTHER:PTHR11732	20141124		NCBITaxon:1111708
UniProt	UniProtKB:Q04828	AKR1C1	PMID:7789999		GO:0004033	aldo-keto reductase (NADPH) activity	TAS		UniProtKB:Q04828	PANTHER:PTHR11732	20060428		NCBITaxon:9606
UniProt	UniProtKB:O60218	AKR1B10	PMID:9565553		GO:0004033	aldo-keto reductase (NADPH) activity	TAS		UniProtKB:O60218	PANTHER:PTHR11732	20010806		NCBITaxon:9606
UniProt	UniProtKB:P42330	AKR1C3	PMID:9792917		GO:0004033	aldo-keto reductase (NADPH) activity	IDA		UniProtKB:P42330	PANTHER:PTHR11732	20210121		NCBITaxon:9606
ZFIN	ZFIN:ZDB-GENE-050417-118	akr1a1b	PMID:33251496		GO:0004033	aldo-keto reductase (NADPH) activity	IMP	ZFIN:ZDB-GENO-220506-3		PANTHER:PTHR11732	20220506	GO:0006111	NCBITaxon:7955
ZFIN	ZFIN:ZDB-GENE-050417-118	akr1a1b	PMID:33251496		GO:0004033	aldo-keto reductase (NADPH) activity	IMP	ZFIN:ZDB-GENO-220506-3		PANTHER:PTHR11732	20220506	GO:0042593	NCBITaxon:7955
