assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
BHF-UCL	UniProtKB:P00966	ASS1	PMID:7977368		GO:0000052	citrulline metabolic process	IMP		UniProtKB:P00966	PANTHER:PTHR11587	20140519	UBERON:0002107|CL:0000057	NCBITaxon:9606
MGI	MGI:MGI:96067	Htt	PMID:17213233		GO:0000052	citrulline metabolic process	IMP	MGI:MGI:2177757	MGI:MGI:96067	PANTHER:PTHR10170	20080502		NCBITaxon:10090
BHF-UCL	UniProtKB:P00966	ASS1	PMID:7977368		GO:0000053	argininosuccinate metabolic process	IMP		UniProtKB:P00966	PANTHER:PTHR11587	20140519	UBERON:0002107|CL:0000057	NCBITaxon:9606
RGD	RGD:2163	Ass1	PMID:4062872		GO:0000053	argininosuccinate metabolic process	IDA		RGD:2163	PANTHER:PTHR11587	20080904		NCBITaxon:10116
RGD	RGD:619974	Asl	PMID:4062872		GO:0000053	argininosuccinate metabolic process	IDA		RGD:619974	PANTHER:PTHR43814	20080904		NCBITaxon:10116
RGD	RGD:619974	Asl	PMID:8586639		GO:0000053	argininosuccinate metabolic process	IDA		RGD:619974	PANTHER:PTHR43814	20070129		NCBITaxon:10116
UniProt	UniProtKB:O28608	ala	PMID:15516582		GO:0006522	alanine metabolic process	IDA				20130117		NCBITaxon:224325
UniProt	UniProtKB:A0A4S4ESS1	TEA_005062	PMID:30717241		GO:0006522	alanine metabolic process	IDA				20250702		NCBITaxon:542762
UniProt	UniProtKB:A0A4S4ESS1	TEA_005062	PMID:39287621		GO:0006522	alanine metabolic process	IDA				20250702		NCBITaxon:542762
AspGD	UniProtKB:C8VJ67	ANIA_02914	PMID:14732264		GO:0006525	arginine metabolic process	IMP			PANTHER:PTHR43814	20100311		NCBITaxon:227321
CGD	CGD:CAL0000196384	SKY2	PMID:37082713|CGD_REF:CAL0000245866		GO:0006525	arginine metabolic process	IMP			PANTHER:PTHR24055	20230522		NCBITaxon:237561
FlyBase	FB:FBgn0003308	ry	PMID:18657538		GO:0006525	arginine metabolic process	IMP		FB:FBgn0003308	PANTHER:PTHR11908	20090917		NCBITaxon:7227
GeneDB	PlasmoDB:PF3D7_0906500	PF3D7_0906500	PMID:15843155		GO:0006525	arginine metabolic process	IDA				20170913		NCBITaxon:36329
RGD	RGD:2151	Arg2	PMID:16537391		GO:0006525	arginine metabolic process	IMP		RGD:2151	PANTHER:PTHR43782	20061101		NCBITaxon:10116
RGD	RGD:70968	Ddah1	PMID:17322279		GO:0006525	arginine metabolic process	IDA		RGD:70968	PANTHER:PTHR12737	20070614		NCBITaxon:10116
RGD	RGD:2150	Arg1	PMID:4062872		GO:0006525	arginine metabolic process	IDA		RGD:2150	PANTHER:PTHR43782	20080904		NCBITaxon:10116
Reactome	UniProtKB:P02521	ASL1	Reactome:R-GGA-187630		GO:0006525	arginine metabolic process	TAS		UniProtKB:P02521	PANTHER:PTHR43814	20230308		NCBITaxon:9031
Reactome	UniProtKB:P05083	ASL2	Reactome:R-GGA-187630		GO:0006525	arginine metabolic process	TAS		UniProtKB:P05083	PANTHER:PTHR43814	20230308		NCBITaxon:9031
UniProt	UniProtKB:Q93070	ART4	PMID:11001920		GO:0006525	arginine metabolic process	NAS		UniProtKB:Q93070	PANTHER:PTHR10339	20020708		NCBITaxon:9606
UniProt	UniProtKB:Q9HXE4	dauB	PMID:19139398		GO:0006525	arginine metabolic process	IMP		UniProtKB:Q9HXE4	PANTHER:PTHR13812	20150327		NCBITaxon:208964
UniProt	UniProtKB:Q9HXE4	dauB	PMID:19850617		GO:0006525	arginine metabolic process	IMP		UniProtKB:Q9HXE4	PANTHER:PTHR13812	20150327		NCBITaxon:208964
UniProt	UniProtKB:Q9HXE3	dauA	PMID:19850617		GO:0006525	arginine metabolic process	IMP		UniProtKB:Q9HXE3	PANTHER:PTHR13847	20150327		NCBITaxon:208964
UniProt	UniProtKB:Q9HXE3	dauA	PMID:20809650		GO:0006525	arginine metabolic process	IDA		UniProtKB:Q9HXE3	PANTHER:PTHR13847	20150327		NCBITaxon:208964
UniProt	MGI:MGI:95530	mFH	PMID:23643539		GO:0006525	arginine metabolic process	IMP		PR:P97807	PANTHER:PTHR11444	20240802		NCBITaxon:10090
UniProt	MGI:MGI:1914797	Slc39a8	PMID:28481222		GO:0006525	arginine metabolic process	IMP		MGI:MGI:1914797	PANTHER:PTHR12191	20191209		NCBITaxon:10090
UniProt	UniProtKB:P38022	rocR	PMID:7540694		GO:0006525	arginine metabolic process	IDA			PANTHER:PTHR32071	20120328		NCBITaxon:224308
UniProt	UniProtKB:P38021	rocD	PMID:7540694		GO:0006525	arginine metabolic process	IDA			PANTHER:PTHR11986	20120328		NCBITaxon:224308
UniProt	UniProtKB:P39138	rocF	PMID:7540694		GO:0006525	arginine metabolic process	IDA			PANTHER:PTHR43782	20120328		NCBITaxon:224308
UniProt	UniProtKB:P39137	rocE	PMID:7540694		GO:0006525	arginine metabolic process	IDA			PANTHER:PTHR43341	20120328		NCBITaxon:224308
UniProt	UniProtKB:P04424	ASL	PMID:9045711		GO:0006525	arginine metabolic process	IDA		UniProtKB:P04424	PANTHER:PTHR43814	20211223		NCBITaxon:9606
BHF-UCL	UniProtKB:P00966	ASS1	PMID:7977368		GO:0006531	aspartate metabolic process	IMP		UniProtKB:P00966	PANTHER:PTHR11587	20140519	UBERON:0002107|CL:0000057	NCBITaxon:9606
EcoCyc	EcoCyc:ASPARTASE-MONOMER	AspA	PMID:5000448		GO:0006531	aspartate metabolic process	IDA		EcoCyc:ASPARTASE-MONOMER		20110616		NCBITaxon:83333
MGI	MGI:MGI:1925528	Ddo	PMID:16525061		GO:0006531	aspartate metabolic process	IMP	MGI:MGI:3625623	MGI:MGI:1925528	PANTHER:PTHR11530	20060720		NCBITaxon:10090
MGI	MGI:MGI:87914	Aspa	PMID:28077719		GO:0006531	aspartate metabolic process	IGI	MGI:MGI:2447776	MGI:MGI:87914	PANTHER:PTHR15162	20221214		NCBITaxon:10090
