assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
BHF-UCL	MGI:MGI:99919	Vcp	PMID:11483959		GO:0031593	polyubiquitin modification-dependent protein binding	IDA			PANTHER:PTHR23077	20100120		NCBITaxon:10090
BHF-UCL	UniProtKB:P55072	VCP	PMID:11483959		GO:0031593	polyubiquitin modification-dependent protein binding	IDA		UniProtKB:P55072	PANTHER:PTHR23077	20100120		NCBITaxon:9606
BHF-UCL	UniProtKB:Q9UBN7	HDAC6	PMID:14675537		GO:0031593	polyubiquitin modification-dependent protein binding	IDA		UniProtKB:Q9UBN7	PANTHER:PTHR10625	20090730		NCBITaxon:9606
BHF-UCL	UniProtKB:P25686	DNAJB2	PMID:15936278		GO:0031593	polyubiquitin modification-dependent protein binding	IDA		UniProtKB:P25686-2	PANTHER:PTHR45168	20140416		NCBITaxon:9606
ComplexPortal	ComplexPortal:CPX-8095	vcp-faf1_human	PMID:21645854		GO:0031593	polyubiquitin modification-dependent protein binding	NAS				20241115		NCBITaxon:9606
ComplexPortal	ComplexPortal:CPX-8104	vcp-npl4-ufd1-faf2_human	PMID:28819009		GO:0031593	polyubiquitin modification-dependent protein binding	NAS				20241115		NCBITaxon:9606
ComplexPortal	ComplexPortal:CPX-8096	vcp-npl4-ufd1-faf1_human-1	PMID:28819009		GO:0031593	polyubiquitin modification-dependent protein binding	NAS				20241115		NCBITaxon:9606
ComplexPortal	ComplexPortal:CPX-8105	vcp-ubxn1_human	PMID:33712450		GO:0031593	polyubiquitin modification-dependent protein binding	NAS				20241115		NCBITaxon:9606
ComplexPortal	ComplexPortal:CPX-8101	vcp-ubxn7_human	PMID:39329031		GO:0031593	polyubiquitin modification-dependent protein binding	NAS				20241115		NCBITaxon:9606
FlyBase	FB:FBgn0003231	ref(2)P	PMID:25931115|FB:FBrf0228687		GO:0031593	polyubiquitin modification-dependent protein binding	IDA			PANTHER:PTHR15090	20240424		NCBITaxon:7227
MGI	MGI:MGI:2183446	Agap3	PMID:16461359		GO:0031593	polyubiquitin modification-dependent protein binding	IDA			PANTHER:PTHR45819	20111116		NCBITaxon:10090
MGI	MGI:MGI:1924809	Agl	PMID:17908927		GO:0031593	polyubiquitin modification-dependent protein binding	IDA			PANTHER:PTHR10569	20080409		NCBITaxon:10090
MGI	MGI:MGI:1924809	Agl	PMID:17908927		GO:0031593	polyubiquitin modification-dependent protein binding	IMP			PANTHER:PTHR10569	20080409		NCBITaxon:10090
PomBase	PomBase:SPAC26A3.16	dsk2	PMID:11584278		GO:0031593	polyubiquitin modification-dependent protein binding	IDA			PANTHER:PTHR10677	20080115		NCBITaxon:4896
PomBase	PomBase:SPAC56F8.08	mud1	PMID:11584278		GO:0031593	polyubiquitin modification-dependent protein binding	IDA			PANTHER:PTHR12917	20080115		NCBITaxon:4896
PomBase	PomBase:SPBC4F6.15c	swi10	PMID:11584278		GO:0031593	polyubiquitin modification-dependent protein binding	IDA			PANTHER:PTHR12749	20080115		NCBITaxon:4896
PomBase	PomBase:SPAC17A5.12	ucp7	PMID:12672455		GO:0031593	polyubiquitin modification-dependent protein binding	TAS			PANTHER:PTHR23172	20050920		NCBITaxon:4896
