assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
AspGD	UniProtKB:G5EB11	ANIA_08953	PMID:11872475		GO:0000023	maltose metabolic process	IDA			PANTHER:PTHR22762	20091105		NCBITaxon:227321
AspGD	UniProtKB:Q2U313	AO090038000235	PMID:19850146		GO:0000023	maltose metabolic process	IMP				20111121		NCBITaxon:510516
CGD	CGD:CAL0000197139	SUC1	PMID:1729210|CGD_REF:CAL0081950		GO:0000023	maltose metabolic process	IGI			PANTHER:PTHR31668	20140625		NCBITaxon:237561
SGD	SGD:S000001531	ELM1	PMID:34140941		GO:0000023	maltose metabolic process	IMP		UniProtKB:P32801	PANTHER:PTHR24343	20210701		NCBITaxon:559292
TAIR	AGI_LocusCode:AT2G40840	DPE2	PMID:14593480|TAIR:Publication:501711496		GO:0000023	maltose metabolic process	IMP		TAIR:locus:2058475		20051005		NCBITaxon:3702
TAIR	AGI_LocusCode:AT5G17520	RCP1	PMID:14704427|TAIR:Publication:501711830		GO:0000023	maltose metabolic process	IMP		TAIR:locus:2157492		20080626		NCBITaxon:3702
UniProt	UniProtKB:A0R6E0	treS	PMID:18505459		GO:0000023	maltose metabolic process	IDA				20120307		NCBITaxon:246196
BHF-UCL	UniProtKB:P00966	ASS1	PMID:7977368		GO:0000052	citrulline metabolic process	IMP		UniProtKB:P00966	PANTHER:PTHR11587	20140519	UBERON:0002107|CL:0000057	NCBITaxon:9606
MGI	MGI:MGI:96067	Htt	PMID:17213233		GO:0000052	citrulline metabolic process	IMP	MGI:MGI:2177757		PANTHER:PTHR10170	20080502		NCBITaxon:10090
UniProt	UniProtKB:O94760	DDAH1	PMID:19663506		GO:0000052	citrulline metabolic process	IDA		UniProtKB:O94760	PANTHER:PTHR12737	20100804		NCBITaxon:9606
UniProt	UniProtKB:O95865	DDAH2	PMID:21493890	not	GO:0000052	citrulline metabolic process	IDA		UniProtKB:O95865	PANTHER:PTHR12737	20230829		NCBITaxon:9606
UniProt	UniProtKB:O95865	DDAH2	PMID:37296100	not	GO:0000052	citrulline metabolic process	IDA		UniProtKB:O95865	PANTHER:PTHR12737	20230829		NCBITaxon:9606
BHF-UCL	UniProtKB:P00966	ASS1	PMID:7977368		GO:0000053	argininosuccinate metabolic process	IMP		UniProtKB:P00966	PANTHER:PTHR11587	20140519	UBERON:0002107|CL:0000057	NCBITaxon:9606
RGD	RGD:2163	Ass1	PMID:4062872|RGD:2300098		GO:0000053	argininosuccinate metabolic process	IDA			PANTHER:PTHR11587	20080904		NCBITaxon:10116
RGD	RGD:619974	Asl	PMID:4062872|RGD:2300098		GO:0000053	argininosuccinate metabolic process	IDA			PANTHER:PTHR43814	20080904		NCBITaxon:10116
RGD	RGD:619974	Asl	PMID:8586639|RGD:1599287		GO:0000053	argininosuccinate metabolic process	IDA			PANTHER:PTHR43814	20070129		NCBITaxon:10116
