assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
CACAO	MGI:MGI:1922637	Sirt4	PMID:23562301		GO:0000820	regulation of glutamine family amino acid metabolic process	IMP			PANTHER:PTHR11085	20130413		NCBITaxon:10090
FlyBase	FB:FBgn0004510	Ets97D	PMID:19742324|FB:FBrf0208776		GO:0000820	regulation of glutamine family amino acid metabolic process	IMP			PANTHER:PTHR11849	20190626		NCBITaxon:7227
AspGD	UniProtKB:G5EAX1	ANIA_00202	PMID:11810230		GO:0000821	regulation of arginine metabolic process	IMP			PANTHER:PTHR37534	20090807		NCBITaxon:227321
AspGD	UniProtKB:P17429	areA	PMID:62492		GO:0000821	regulation of arginine metabolic process	IMP			PANTHER:PTHR10071	20100114		NCBITaxon:227321
MGI	MGI:MGI:1337120	Slc7a7	PMID:17376816		GO:0000821	regulation of arginine metabolic process	IMP	MGI:MGI:3530880		PANTHER:PTHR11785	20150204		NCBITaxon:10090
SGD	SGD:S000004565	ARG81	PMID:10688655		GO:0000821	regulation of arginine metabolic process	IMP		UniProtKB:P05085	PANTHER:PTHR31069	20130807		NCBITaxon:559292
SGD	SGD:S000002580	ARG82	PMID:11119723		GO:0000821	regulation of arginine metabolic process	IMP		UniProtKB:P07250	PANTHER:PTHR12400	20130807		NCBITaxon:559292
SGD	SGD:S000002580	ARG82	PMID:2274024		GO:0000821	regulation of arginine metabolic process	IMP		UniProtKB:P07250	PANTHER:PTHR12400	20130807		NCBITaxon:559292
SGD	SGD:S000002580	ARG82	PMID:8043104		GO:0000821	regulation of arginine metabolic process	IMP		UniProtKB:P07250	PANTHER:PTHR12400	20130807		NCBITaxon:559292
UniProt	MGI:MGI:95530	Fh	PMID:23643539		GO:0000821	regulation of arginine metabolic process	IMP		PR:P97807-2	PANTHER:PTHR11444	20190319		NCBITaxon:10090
AspGD	UniProtKB:C8V0B5	ANIA_06492	PMID:9858535		GO:0006109	regulation of carbohydrate metabolic process	IMP			PANTHER:PTHR10252	20090806		NCBITaxon:227321
AspGD	UniProtKB:Q5B5Z6	ANIA_04034	PMID:9858535		GO:0006109	regulation of carbohydrate metabolic process	IMP			PANTHER:PTHR11064	20090806		NCBITaxon:227321
CGD	CGD:CAL0000198341	BMH1	PMID:15197733|CGD_REF:CAL0080799		GO:0006109	regulation of carbohydrate metabolic process	IMP			PANTHER:PTHR18860	20140625		NCBITaxon:237561
CGD	CGD:CAL0000178270	KIS1	PMID:15890650|CGD_REF:CAL0114377		GO:0006109	regulation of carbohydrate metabolic process	IGI	SGD:S000000829|SGD:S000003176|SGD:S000002830		PANTHER:PTHR10343	20140625		NCBITaxon:237561
CGD	CGD:CAL0000197988	KIS2	PMID:15890650|CGD_REF:CAL0114377		GO:0006109	regulation of carbohydrate metabolic process	IGI	SGD:S000002830|SGD:S000000829|SGD:S000003176		PANTHER:PTHR10343	20140625		NCBITaxon:237561
CGD	CGD:CAL0000182721	HAP5	PMID:16215174|CGD_REF:CAL0114835		GO:0006109	regulation of carbohydrate metabolic process	IGI	SGD:S000005885		PANTHER:PTHR10252	20140625		NCBITaxon:237561
CGD	CGD:CAL0000182721	HAP5	PMID:16215174|CGD_REF:CAL0114835		GO:0006109	regulation of carbohydrate metabolic process	IMP			PANTHER:PTHR10252	20140625		NCBITaxon:237561
CGD	CGD:CAL0000189036	ADR1	PMID:19700635|CGD_REF:CAL0124154	not	GO:0006109	regulation of carbohydrate metabolic process	IMP			PANTHER:PTHR40626	20140625		NCBITaxon:237561
CGD	CGD:CAL0000201729	SNF1	PMID:9393775|CGD_REF:CAL0081924		GO:0006109	regulation of carbohydrate metabolic process	IGI	SGD:S000002885		PANTHER:PTHR24346	20140625		NCBITaxon:237561
FlyBase	FB:FBgn0039747	AdoR	PMID:20940317|FB:FBrf0212163		GO:0006109	regulation of carbohydrate metabolic process	IGI	FB:FBgn0036752		PANTHER:PTHR24246	20131212		NCBITaxon:7227
FlyBase	FB:FBgn0036752	Adgf-A	PMID:20940317|FB:FBrf0212163		GO:0006109	regulation of carbohydrate metabolic process	IMP			PANTHER:PTHR11409	20131212		NCBITaxon:7227
FlyBase	FB:FBgn0020224	Cbl	PMID:22778134|FB:FBrf0219284		GO:0006109	regulation of carbohydrate metabolic process	IMP			PANTHER:PTHR23007	20140522		NCBITaxon:7227
FlyBase	FB:FBgn0036927	Gabat	PMID:26124278|FB:FBrf0229281		GO:0006109	regulation of carbohydrate metabolic process	IMP			PANTHER:PTHR43206	20160818		NCBITaxon:7227
RGD	RGD:628831	Nr1h4	PMID:15564327|RGD:1625077		GO:0006109	regulation of carbohydrate metabolic process	IMP			PANTHER:PTHR24082	20070529		NCBITaxon:10116
RGD	RGD:68371	Mtor	PMID:17142137|RGD:1625611		GO:0006109	regulation of carbohydrate metabolic process	IDA			PANTHER:PTHR11139	20070615		NCBITaxon:10116
RGD	RGD:68371	Mtor	PMID:17142137|RGD:1625611		GO:0006109	regulation of carbohydrate metabolic process	IMP			PANTHER:PTHR11139	20070615		NCBITaxon:10116
RGD	RGD:2668	Gcg	PMID:6548696|RGD:728574		GO:0006109	regulation of carbohydrate metabolic process	TAS			PANTHER:PTHR11418	20050217		NCBITaxon:10116
SGD	SGD:S000001047	GPA1	PMID:34214075		GO:0006109	regulation of carbohydrate metabolic process	IMP		UniProtKB:P08539	PANTHER:PTHR10218	20221028		NCBITaxon:559292
TAIR	AGI_LocusCode:AT4G27750	ISI1	PMID:16805736|TAIR:Publication:501719320		GO:0006109	regulation of carbohydrate metabolic process	IMP		TAIR:locus:2137757		20060825		NCBITaxon:3702
TAIR	AGI_LocusCode:AT1G13900	PAP2	PMID:22269069|TAIR:Publication:501747060		GO:0006109	regulation of carbohydrate metabolic process	IMP		TAIR:locus:2014839		20120620		NCBITaxon:3702
TAIR	AGI_LocusCode:AT3G54320	WRI1	PMID:9733529|TAIR:Publication:2207		GO:0006109	regulation of carbohydrate metabolic process	IMP		TAIR:locus:2096144		20060503		NCBITaxon:3702
UniProt	AGI_LocusCode:AT1G03680	THM1	PMID:19631646|TAIR:Publication:501733451		GO:0006109	regulation of carbohydrate metabolic process	IDA		TAIR:locus:2020813		20210331		NCBITaxon:3702
UniProt	AGI_LocusCode:AT3G02730	TRXF1	PMID:19631646|TAIR:Publication:501733451		GO:0006109	regulation of carbohydrate metabolic process	IDA		TAIR:locus:2075522		20210331		NCBITaxon:3702
UniProt	AGI_LocusCode:AT3G15360	TRX-M4	PMID:19631646|TAIR:Publication:501733451		GO:0006109	regulation of carbohydrate metabolic process	IDA		TAIR:locus:2090126		20210331		NCBITaxon:3702
UniProt	AGI_LocusCode:AT1G03680	THM1	PMID:19825612|TAIR:Publication:501735130		GO:0006109	regulation of carbohydrate metabolic process	IDA		TAIR:locus:2020813		20210331		NCBITaxon:3702
SGD	SGD:S000002264	PHO2	PMID:1495962		GO:0006141	regulation of purine nucleobase metabolic process	IDA		UniProtKB:P07269	PANTHER:PTHR24324	20190626		NCBITaxon:559292
SGD	SGD:S000002264	PHO2	PMID:1495962		GO:0006141	regulation of purine nucleobase metabolic process	IMP		UniProtKB:P07269	PANTHER:PTHR24324	20190626		NCBITaxon:559292
CGD	CGD:CAL0000174561	CDC53	PMID:19270112|CGD_REF:CAL0122496		GO:0006521	regulation of amino acid metabolic process	IMP			PANTHER:PTHR11932	20241008		NCBITaxon:237561
PseudoCAP	PseudoCAP:PA4726.11	crcZ	PMID:23115619		GO:0006521	regulation of amino acid metabolic process	IMP				20190311		NCBITaxon:208964
SGD	SGD:S000004722	ASC1	PMID:34214075		GO:0006521	regulation of amino acid metabolic process	IMP		UniProtKB:P38011	PANTHER:PTHR19868	20221028		NCBITaxon:559292
TAIR	AGI_LocusCode:AT3G59410	GCN2	PMID:12905023|TAIR:Publication:501710173		GO:0006521	regulation of amino acid metabolic process	IGI	SGD:S000002691	TAIR:locus:2081217		20241016		NCBITaxon:3702
UniProt	AGI_LocusCode:AT1G30010	nMAT1	PMID:16621844|TAIR:Publication:501718902		GO:0006521	regulation of amino acid metabolic process	IMP		TAIR:locus:2198309		20210331		NCBITaxon:3702
UniProt	AGI_LocusCode:AT5G49450	bZIP1	PMID:21278122|TAIR:Publication:501741663		GO:0006521	regulation of amino acid metabolic process	IMP		TAIR:locus:2157999		20210331		NCBITaxon:3702
UniProt	AGI_LocusCode:AT1G60490	VPS34	PMID:25628629|TAIR:Publication:501762683		GO:0006521	regulation of amino acid metabolic process	IMP		TAIR:locus:2036546		20220628		NCBITaxon:3702
FlyBase	FB:FBgn0000568	Eip75B	PMID:12194852|FB:FBrf0151894		GO:0007553	regulation of ecdysteroid metabolic process	IMP			PANTHER:PTHR24082	20060803		NCBITaxon:7227
RGD	RGD:3000	Lep	PMID:12130569|RGD:625717		GO:0009892	negative regulation of metabolic process	IDA			PANTHER:PTHR11724	20050217		NCBITaxon:10116
TAIR	AGI_LocusCode:AT1G22640	MYB3	PMID:12068110|TAIR:Publication:501681551		GO:0009892	negative regulation of metabolic process	TAS		TAIR:locus:2009452		20060324		NCBITaxon:3702
PseudoCAP	PseudoCAP:PA3757	nagR	PMID:21169497		GO:0009893	positive regulation of metabolic process	IMP				20190311		NCBITaxon:208964
RGD	RGD:3931	Ucp1	PMID:16451125|RGD:1624981		GO:0009893	positive regulation of metabolic process	TAS			PANTHER:PTHR45618	20070515		NCBITaxon:10116
UniProt	UniProtKB:P15515	HTN1	PMID:28542418		GO:0009893	positive regulation of metabolic process	IDA		UniProtKB:P15515	PANTHER:PTHR15057	20230816		NCBITaxon:9606
