assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
UniProt	UniProtKB:P33897	ABCD1	PMID:23671276		GO:0036113	very long-chain fatty-acyl-CoA catabolic process	IMP		UniProtKB:P33897	PANTHER:PTHR11384	20180713		NCBITaxon:9606
BHF-UCL	UniProtKB:O00154	ACOT7	PMID:10578051		GO:0036114	medium-chain fatty-acyl-CoA catabolic process	IDA		UniProtKB:O00154	PANTHER:PTHR11049	20131202	CHEBI:15533|CHEBI:15521	NCBITaxon:9606
UniProt	MGI:MGI:1914778	Nudt7	PMID:18799520		GO:0036114	medium-chain fatty-acyl-CoA catabolic process	IDA		MGI:MGI:1914778	PANTHER:PTHR12992	20200731		NCBITaxon:10090
UniProt	MGI:MGI:94203	Nudt19	PMID:29378847		GO:0036114	medium-chain fatty-acyl-CoA catabolic process	IDA		MGI:MGI:94203	PANTHER:PTHR12318	20210510		NCBITaxon:10090
UniProt	MGI:MGI:1914778	Nudt7	PMID:29378847		GO:0036114	medium-chain fatty-acyl-CoA catabolic process	IDA		MGI:MGI:1914778	PANTHER:PTHR12992	20210510		NCBITaxon:10090
UniProt	MGI:MGI:1913637	Nudt8	PMID:31004344		GO:0036114	medium-chain fatty-acyl-CoA catabolic process	IDA		MGI:MGI:1913637	PANTHER:PTHR12992	20210512		NCBITaxon:10090
UniProt	UniProtKB:Q8N6M3	FITM2	PMID:32915949		GO:0036115	fatty-acyl-CoA catabolic process	IMP		UniProtKB:Q8N6M3	PANTHER:PTHR23129	20201019		NCBITaxon:9606
BHF-UCL	UniProtKB:O00154	ACOT7	PMID:10578051		GO:0036116	long-chain fatty-acyl-CoA catabolic process	IDA		UniProtKB:O00154	PANTHER:PTHR11049	20131202	CHEBI:15525|CHEBI:15534	NCBITaxon:9606
RGD	RGD:621055	Acot2	PMID:7744868		GO:0036116	long-chain fatty-acyl-CoA catabolic process	IDA		RGD:621055	PANTHER:PTHR10824	20100114		NCBITaxon:10116
RGD	RGD:1642419	Ces1f	PMID:8611161		GO:0036116	long-chain fatty-acyl-CoA catabolic process	IDA		RGD:1642419	PANTHER:PTHR11559	20231208		NCBITaxon:10116
UniProt	MGI:MGI:1914778	Nudt7	PMID:18799520		GO:0044580	butyryl-CoA catabolic process	IDA		MGI:MGI:1914778	PANTHER:PTHR12992	20200731		NCBITaxon:10090
UniProt	MGI:MGI:94203	Nudt19	PMID:29378847		GO:0044580	butyryl-CoA catabolic process	IDA		MGI:MGI:94203	PANTHER:PTHR12318	20210510		NCBITaxon:10090
UniProt	MGI:MGI:1914778	Nudt7	PMID:29378847		GO:0044580	butyryl-CoA catabolic process	IDA		MGI:MGI:1914778	PANTHER:PTHR12992	20210510		NCBITaxon:10090
UniProt	MGI:MGI:1913637	Nudt8	PMID:31004344		GO:0044580	butyryl-CoA catabolic process	IDA		MGI:MGI:1913637	PANTHER:PTHR12992	20210512		NCBITaxon:10090
CGD	CGD:CAL0000185703	HPD1	PMID:24497638		GO:1902859	propionyl-CoA catabolic process	IDA		CGD:CAL0000185703	PANTHER:PTHR22981	20140625		NCBITaxon:237561
CGD	CGD:CAL0000185703	HPD1	PMID:24497638		GO:1902859	propionyl-CoA catabolic process	IMP		CGD:CAL0000185703	PANTHER:PTHR22981	20140625		NCBITaxon:237561
MTBBASE	UniProtKB:P9WJK7	mutA	PMID:18375549		GO:1902859	propionyl-CoA catabolic process	IMP		UniProtKB:P9WJK7	PANTHER:PTHR48101	20100720		NCBITaxon:83332
MTBBASE	UniProtKB:P9WJK5	mutB	PMID:18375549		GO:1902859	propionyl-CoA catabolic process	IMP		UniProtKB:P9WJK5	PANTHER:PTHR48101	20100720		NCBITaxon:83332
UniProt	MGI:MGI:1914778	Nudt7	PMID:18799520		GO:1902859	propionyl-CoA catabolic process	IDA		MGI:MGI:1914778	PANTHER:PTHR12992	20200731		NCBITaxon:10090
UniProt	MGI:MGI:1913637	Nudt8	PMID:31004344		GO:1902859	propionyl-CoA catabolic process	IDA		MGI:MGI:1913637	PANTHER:PTHR12992	20210512		NCBITaxon:10090
