assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
SGD	SGD:S000002788	ARO10	PMID:16423070		GO:0000951	L-methionine catabolic process to 3-methylthiopropanol	IMP		SGD:S000002788	PANTHER:PTHR43452	20130807		NCBITaxon:559292
EcoCyc	EcoCyc:PUTA-MONOMER	PutA	PMID:7006756		GO:0010133	L-proline catabolic process to L-glutamate	IMP		EcoCyc:PUTA-MONOMER		20090127		NCBITaxon:83333
FlyBase	FB:FBgn0037138	P5CDh1	PMID:21168532		GO:0010133	L-proline catabolic process to L-glutamate	IMP		FB:FBgn0037138	PANTHER:PTHR42862	20250904		NCBITaxon:7227
PseudoCAP	UniProtKB:Q9I5F5	putP	PMID:12270821		GO:0010133	L-proline catabolic process to L-glutamate	IMP		UniProtKB:Q9I5F5	PANTHER:PTHR48086	20190311		NCBITaxon:208964
PseudoCAP	UniProtKB:Q9I5F6	putA	PMID:6819140		GO:0010133	L-proline catabolic process to L-glutamate	IDA		UniProtKB:Q9I5F6	PANTHER:PTHR42862	20190311		NCBITaxon:208964
SGD	SGD:S000004132	PUT1	PMID:20450881		GO:0010133	L-proline catabolic process to L-glutamate	IDA		SGD:S000004132	PANTHER:PTHR13914	20130807		NCBITaxon:559292
SGD	SGD:S000004132	PUT1	PMID:387737		GO:0010133	L-proline catabolic process to L-glutamate	IMP		SGD:S000004132	PANTHER:PTHR13914	20130807		NCBITaxon:559292
SGD	SGD:S000001079	PUT2	PMID:387737		GO:0010133	L-proline catabolic process to L-glutamate	IMP		SGD:S000001079	PANTHER:PTHR42862	20130807		NCBITaxon:559292
TAIR	AGI_LocusCode:AT5G62530	ALDH12A1	PMID:15548746|TAIR:Publication:501717268		GO:0010133	L-proline catabolic process to L-glutamate	IMP		TAIR:locus:2154094		20050830		NCBITaxon:3702
UniProt	UniProtKB:P10503	putA	PMID:7730362		GO:0010133	L-proline catabolic process to L-glutamate	IMP			PANTHER:PTHR42862	20191204		NCBITaxon:99287
UniProt	UniProtKB:P10503	putA	PMID:8483946		GO:0010133	L-proline catabolic process to L-glutamate	IDA			PANTHER:PTHR42862	20191204		NCBITaxon:99287
UniProt	UniProtKB:Q96RQ9	IL4I1	PMID:32818467		GO:0019440	L-tryptophan catabolic process to indole-3-acetate	IDA		UniProtKB:Q96RQ9	PANTHER:PTHR10742	20201204		NCBITaxon:9606
UniProt	UniProtKB:Q96RQ9	IL4I1	PMID:32818467		GO:0019440	L-tryptophan catabolic process to indole-3-acetate	IDA		UniProtKB:Q96RQ9	PANTHER:PTHR10742	20210727		NCBITaxon:9606
UniProt	UniProtKB:Q96RQ9	IL4I1	PMID:32866000		GO:0019440	L-tryptophan catabolic process to indole-3-acetate	IDA		UniProtKB:Q96RQ9	PANTHER:PTHR10742	20201204		NCBITaxon:9606
UniProt	UniProtKB:Q96RQ9	IL4I1	PMID:32866000		GO:0019440	L-tryptophan catabolic process to indole-3-acetate	IDA		UniProtKB:Q96RQ9	PANTHER:PTHR10742	20210727		NCBITaxon:9606
FlyBase	FB:FBgn0039827	Oadh	PMID:38416643		GO:0019442	L-tryptophan catabolic process to acetyl-CoA	NAS		FB:FBgn0039827	PANTHER:PTHR23152	20250902		NCBITaxon:7227
RGD	RGD:68370	Tdo2	PMID:7236232		GO:0019442	L-tryptophan catabolic process to acetyl-CoA	IDA		RGD:68370	PANTHER:PTHR10138	20090223		NCBITaxon:10116
RGD	RGD:71061	Kynu	PMID:7236232		GO:0019442	L-tryptophan catabolic process to acetyl-CoA	IDA		RGD:71061	PANTHER:PTHR14084	20090223		NCBITaxon:10116
UniProt	RGD:621030	Csad	PMID:9635011		GO:0019449	L-cysteine catabolic process to hypotaurine	IDA		RGD:621030	PANTHER:PTHR45677	20180921	UBERON:0002107	NCBITaxon:10116
EcoCyc	EcoCyc:CYSTATHIONINE-BETA-LYASE-MONOMER	MetC	PMID:12883870		GO:0019450	L-cysteine catabolic process to pyruvate	IMP		EcoCyc:CYSTATHIONINE-BETA-LYASE-MONOMER		20171027		NCBITaxon:83333
EcoCyc	EcoCyc:ACSERLYB-MONOMER	CysM	PMID:16000837		GO:0019450	L-cysteine catabolic process to pyruvate	IMP		EcoCyc:ACSERLYB-MONOMER		20191106		NCBITaxon:83333
EcoCyc	EcoCyc:G7622-MONOMER	CyuA	PMID:28488255		GO:0019450	L-cysteine catabolic process to pyruvate	IMP		EcoCyc:G7622-MONOMER		20170717		NCBITaxon:83333
EcoCyc	EcoCyc:ACSERLYB-MONOMER	CysM	PMID:31617110		GO:0019450	L-cysteine catabolic process to pyruvate	IMP		EcoCyc:ACSERLYB-MONOMER		20191107		NCBITaxon:83333
EcoCyc	EcoCyc:G7622-MONOMER	CyuA	PMID:35377168		GO:0019450	L-cysteine catabolic process to pyruvate	IDA		EcoCyc:G7622-MONOMER		20230315		NCBITaxon:83333
SGD	SGD:S000001952	IRC7	PMID:21569935		GO:0019450	L-cysteine catabolic process to pyruvate	IDA		SGD:S000001952	PANTHER:PTHR43500	20130807		NCBITaxon:559292
