assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
MGI	MGI:MGI:1925230	Sbf1	PMID:11994405		GO:0001691	pseudophosphatase activity	TAS			PANTHER:PTHR10807	20050114		NCBITaxon:10090
TAIR	AGI_LocusCode:AT4G11040	RDO5	PMID:27288362|TAIR:Publication:501770512		GO:0001691	pseudophosphatase activity	IDA		TAIR:locus:2136153		20160628		NCBITaxon:3702
UniProt	UniProtKB:Q9Y6J8	STYXL1	PMID:20180778		GO:0001691	pseudophosphatase activity	IMP		UniProtKB:Q9Y6J8	PANTHER:PTHR46659	20180413		NCBITaxon:9606
UniProt	UniProtKB:Q9Y6J8	STYXL1	PMID:23163895		GO:0001691	pseudophosphatase activity	IMP		UniProtKB:Q9Y6J8	PANTHER:PTHR46659	20180416		NCBITaxon:9606
UniProt	UniProtKB:Q8WUJ0	STYX	PMID:28007894		GO:0001691	pseudophosphatase activity	IMP		UniProtKB:Q8WUJ0	PANTHER:PTHR46588	20180413		NCBITaxon:9606
AgBase	UniProtKB:P13909	SERPINE1	PMID:8186264		GO:0004857	enzyme inhibitor activity	IDA		UniProtKB:P13909	PANTHER:PTHR11461	20150522		NCBITaxon:9913
AspGD	UniProtKB:Q4WZ11	AFUA_3G14940	PMID:21543256		GO:0004857	enzyme inhibitor activity	IDA				20110920		NCBITaxon:330879
BHF-UCL	UniProtKB:P37840	SNCA	PMID:11943812		GO:0004857	enzyme inhibitor activity	IDA		UniProtKB:P37840	PANTHER:PTHR13820	20241215	UniProtKB:P07101	NCBITaxon:9606
BHF-UCL	UniProtKB:P61015	PLN	PMID:12032137		GO:0004857	enzyme inhibitor activity	IDA				20130206		NCBITaxon:9986
BHF-UCL	UniProtKB:P42532	SLN	PMID:12032137		GO:0004857	enzyme inhibitor activity	IDA				20130206		NCBITaxon:9986
BHF-UCL	UniProtKB:Q13164	MAPK7	PMID:16177794		GO:0004857	enzyme inhibitor activity	NAS		UniProtKB:Q13164	PANTHER:PTHR24055	20240117	UniProtKB:Q08499	NCBITaxon:9606
