assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
GeneDB	PlasmoDB:PF3D7_1476700	LPL1	PMID:34380472		GO:0006638	neutral lipid metabolic process	IDA				20210817		NCBITaxon:36329
MGI	MGI:MGI:3625331	Abca17	PMID:15810880		GO:0006638	neutral lipid metabolic process	IDA		MGI:MGI:3625331	PANTHER:PTHR19229	20060830		NCBITaxon:10090
MGI	MGI:MGI:1277151	Snca	PMID:17250686		GO:0006638	neutral lipid metabolic process	IMP	MGI:MGI:2389489	MGI:MGI:1277151	PANTHER:PTHR13820	20080908	EMAPA:16894	NCBITaxon:10090
MGI	MGI:MGI:96789	Lipa	PMID:19179613		GO:0006638	neutral lipid metabolic process	IMP	MGI:MGI:2451080	MGI:MGI:96789	PANTHER:PTHR11005	20230102		NCBITaxon:10090
ZFIN	ZFIN:ZDB-GENE-040426-1116	sbds	PMID:32759502		GO:0006638	neutral lipid metabolic process	IMP	ZFIN:ZDB-GENO-220428-5	ZFIN:ZDB-GENE-040426-1116	PANTHER:PTHR10927	20220429		NCBITaxon:7955
ZFIN	ZFIN:ZDB-GENE-040801-248	stac3	PMID:39592070		GO:0006638	neutral lipid metabolic process	IMP	ZFIN:ZDB-GENO-250617-9	ZFIN:ZDB-GENE-040801-248	PANTHER:PTHR15135	20250617		NCBITaxon:7955
ZFIN	ZFIN:ZDB-GENE-090417-2	gnas	PMID:39684386		GO:0006638	neutral lipid metabolic process	IMP	ZFIN:ZDB-MRPHLNO-250415-3|ZFIN:ZDB-MRPHLNO-250415-4	ZFIN:ZDB-GENE-090417-2		20250416		NCBITaxon:7955
TAIR	AGI_LocusCode:AT3G51520	DGAT2	PMID:24663078		GO:0046460	neutral lipid biosynthetic process	IDA		AGI_LocusCode:AT3G51520		20150203		NCBITaxon:3702
RGD	RGD:3009	Lipc	PMID:1865764		GO:0046461	neutral lipid catabolic process	IDA		RGD:3009	PANTHER:PTHR11610	20070322		NCBITaxon:10116
SGD	SGD:S000000664	ATG15	PMID:26061644		GO:0046461	neutral lipid catabolic process	IMP		SGD:S000000664	PANTHER:PTHR47175	20150626		NCBITaxon:559292
