assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
AgBase	UniProtKB:Q1PCR1	CYP3A37	PMID:20707407		GO:0070995	NADPH oxidation	IDA				20150922		NCBITaxon:9103
BHF-UCL	UniProtKB:P36367	FMO4	PMID:15144220		GO:0070995	NADPH oxidation	IDA				20100524		NCBITaxon:9986
BHF-UCL	UniProtKB:Q01740	FMO1	PMID:15144220		GO:0070995	NADPH oxidation	IDA		UniProtKB:Q01740	PANTHER:PTHR23023	20100524		NCBITaxon:9606
BHF-UCL	UniProtKB:Q99518	FMO2	PMID:15144220		GO:0070995	NADPH oxidation	IDA		UniProtKB:Q99518	PANTHER:PTHR23023	20100524		NCBITaxon:9606
RGD	RGD:621648	Fdxr	PMID:10525147|RGD:727285		GO:0070995	NADPH oxidation	IDA			PANTHER:PTHR11938	20101111		NCBITaxon:10116
RGD	RGD:62036	Fdx1	PMID:10525147|RGD:727285		GO:0070995	NADPH oxidation	IDA			PANTHER:PTHR23426	20101111		NCBITaxon:10116
RGD	RGD:61959	Txnrd1	PMID:19054767|RGD:5133716		GO:0070995	NADPH oxidation	IDA			PANTHER:PTHR48105	20110628		NCBITaxon:10116
RGD	RGD:2503	Nqo1	PMID:29444417|RGD:25823192		GO:0070995	NADPH oxidation	IDA			PANTHER:PTHR10204	20200503		NCBITaxon:10116
TAIR	AGI_LocusCode:AT4G28220	NDB1	PMID:23939432|TAIR:Publication:501756427		GO:0070995	NADPH oxidation	IMP		TAIR:locus:2123713		20210226		NCBITaxon:3702
UniProt	UniProtKB:P30044	PRDX5	PMID:10751410		GO:0070995	NADPH oxidation	IDA		UniProtKB:P30044-2	PANTHER:PTHR10430	20120305		NCBITaxon:9606
UniProt	RGD:61828	Kcnab2	PMID:18672894|RGD:10047329		GO:0070995	NADPH oxidation	IDA			PANTHER:PTHR43150	20141222		NCBITaxon:10116
UniProt	UniProtKB:Q9Y7D5	lovF	PMID:19530726		GO:0070995	NADPH oxidation	IDA				20140630		NCBITaxon:33178
UniProt	UniProtKB:Q9Y8A5	lovB	PMID:19900898		GO:0070995	NADPH oxidation	IDA				20140630		NCBITaxon:33178
UniProt	UniProtKB:Q9Y7D5	lovF	PMID:21069965		GO:0070995	NADPH oxidation	IDA				20140630		NCBITaxon:33178
UniProt	UniProtKB:P49326	FMO5	PMID:26771671		GO:0070995	NADPH oxidation	IDA		UniProtKB:P49326	PANTHER:PTHR23023	20200221		NCBITaxon:9606
UniProt	UniProtKB:Q99518	FMO2	PMID:9804831		GO:0070995	NADPH oxidation	IDA		UniProtKB:Q99518	PANTHER:PTHR23023	20110907		NCBITaxon:9606
