assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
FlyBase	SGD:S000003571	KAR2	PMID:10367885		GO:0015450	protein-transporting ATPase activity	IDA		SGD:S000003571	PANTHER:PTHR19375	20230217		NCBITaxon:559292
HGNC-UCL	UniProtKB:Q15388	TOMM20	PMID:14557246		GO:0015450	protein-transporting ATPase activity	IDA		UniProtKB:Q15388	PANTHER:PTHR12430	20070321		NCBITaxon:9606
PINC	UniProtKB:P60467	SEC61B	PMID:8107851		GO:0015450	protein-transporting ATPase activity	TAS		UniProtKB:P60467	PANTHER:PTHR13509	20061115		NCBITaxon:9615
SGD	SGD:S000004370	SEC61	PMID:1550957		GO:0015450	protein-transporting ATPase activity	IMP		SGD:S000004370	PANTHER:PTHR10906	20130807		NCBITaxon:559292
SGD	SGD:S000002128	SBH1	PMID:7758110	contributes_to	GO:0015450	protein-transporting ATPase activity	IDA		SGD:S000002128	PANTHER:PTHR13509	20130807		NCBITaxon:559292
SGD	SGD:S000002493	SSS1	PMID:7758110	contributes_to	GO:0015450	protein-transporting ATPase activity	IDA		SGD:S000002493	PANTHER:PTHR12309	20130807		NCBITaxon:559292
SGD	SGD:S000004370	SEC61	PMID:9252322		GO:0015450	protein-transporting ATPase activity	IDA		SGD:S000004370	PANTHER:PTHR10906	20130807		NCBITaxon:559292
TAIR	AGI_LocusCode:AT1G27390	TOM20-2	PMID:11161051|TAIR:Publication:501679384		GO:0015450	protein-transporting ATPase activity	TAS		TAIR:locus:2015904		20040210		NCBITaxon:3702
TAIR	AGI_LocusCode:AT5G40930	TOM20-4	PMID:11161051|TAIR:Publication:501679384		GO:0015450	protein-transporting ATPase activity	TAS		TAIR:locus:2167737		20040210		NCBITaxon:3702
TAIR	AGI_LocusCode:AT3G27080	TOM20-3	PMID:11161051|TAIR:Publication:501679384		GO:0015450	protein-transporting ATPase activity	TAS		TAIR:locus:2092045		20040210		NCBITaxon:3702
TAIR	AGI_LocusCode:AT3G27070	TOM20-1	PMID:11161051|TAIR:Publication:501679384		GO:0015450	protein-transporting ATPase activity	TAS		TAIR:locus:2092035		20040210		NCBITaxon:3702
TAIR	AGI_LocusCode:AT1G17530	TIM23-1	PMID:12692332|TAIR:Publication:501705853		GO:0015450	protein-transporting ATPase activity	TAS		TAIR:locus:2007893		20031031		NCBITaxon:3702
TAIR	AGI_LocusCode:AT3G27080	TOM20-3	PMID:16461275|TAIR:Publication:501718583		GO:0015450	protein-transporting ATPase activity	IDA		TAIR:locus:2092045		20060317		NCBITaxon:3702
TIGR	AGI_LocusCode:AT2G28800	ALB3	PMID:10636840|TAIR:Publication:823		GO:0015450	protein-transporting ATPase activity	IDA		TAIR:locus:2053230		20100826		NCBITaxon:3702
TIGR	AGI_LocusCode:AT5G62050	OXA1	PMID:9450344|TAIR:Publication:2857		GO:0015450	protein-transporting ATPase activity	IGI	SGD:OXA1p	TAIR:locus:2174068		20030417		NCBITaxon:3702
dictyBase	dictyBase:DDB_G0282897	tom7	PMID:15155803		GO:0015450	protein-transporting ATPase activity	TAS		dictyBase:DDB_G0282897		20050201		NCBITaxon:44689
ARUK-UCL	MGI:MGI:96247	Hsp90ab1	PMID:17517623		GO:0044183	protein folding chaperone	IMP		MGI:MGI:96247	PANTHER:PTHR11528	20250304	GO:0006457	NCBITaxon:10090
ARUK-UCL	RGD:1303075	Hsp90ab1	PMID:17517623		GO:0044183	protein folding chaperone	IMP		RGD:1303075	PANTHER:PTHR11528	20250304	GO:0006457	NCBITaxon:10116
ARUK-UCL	MGI:MGI:96250	Hsp90aa1	PMID:24286867		GO:0044183	protein folding chaperone	IMP		MGI:MGI:96250	PANTHER:PTHR11528	20230717	CL:0002608|UniProtKB:P28738|GO:0030010	NCBITaxon:10090
ARUK-UCL	MGI:MGI:96247	Hsp90ab1	PMID:24286867		GO:0044183	protein folding chaperone	IMP		MGI:MGI:96247	PANTHER:PTHR11528	20230717	CL:0002608|UniProtKB:P28738|GO:0030010	NCBITaxon:10090
AgBase	UniProtKB:Q9UHV9	PFDN2	PMID:16876117		GO:0044183	protein folding chaperone	IPI	UniProtKB:O60925	UniProtKB:Q9UHV9	PANTHER:PTHR13303	20150226		NCBITaxon:9606
AgBase	UniProtKB:O60925	PFDN1	PMID:16876117		GO:0044183	protein folding chaperone	IPI	UniProtKB:Q9UHV9	UniProtKB:O60925	PANTHER:PTHR20903	20150226		NCBITaxon:9606
BHF-UCL	UniProtKB:P27797	CALR	PMID:15474971		GO:0044183	protein folding chaperone	TAS		UniProtKB:P27797	PANTHER:PTHR11073	20100524		NCBITaxon:9606
BHF-UCL	UniProtKB:P0DMV8	HSPA1A	PMID:15603737		GO:0044183	protein folding chaperone	IDA		UniProtKB:P0DMV8	PANTHER:PTHR19375	20150616		NCBITaxon:9606
BHF-UCL	UniProtKB:P0DMV9	HSPA1B	PMID:15603737		GO:0044183	protein folding chaperone	IDA		UniProtKB:P0DMV9	PANTHER:PTHR19375	20150616		NCBITaxon:9606
BHF-UCL	UniProtKB:P27797	CALR	PMID:17563366		GO:0044183	protein folding chaperone	IDA		UniProtKB:P27797	PANTHER:PTHR11073	20241027	UniProtKB:P06213|GO:0051604	NCBITaxon:9606
BHF-UCL	UniProtKB:P49368	CCT3	PMID:25467444		GO:0044183	protein folding chaperone	IDA		UniProtKB:P49368	PANTHER:PTHR11353	20250304	UniProtKB:Q9BUR4|GO:0032212|GO:0006457	NCBITaxon:9606
BHF-UCL	UniProtKB:P48643	CCT5	PMID:25467444		GO:0044183	protein folding chaperone	IDA		UniProtKB:P48643	PANTHER:PTHR11353	20250304	UniProtKB:Q9BUR4|GO:0032212|GO:0006457	NCBITaxon:9606
BHF-UCL	UniProtKB:Q99832	CCT7	PMID:25467444		GO:0044183	protein folding chaperone	IDA		UniProtKB:Q99832	PANTHER:PTHR11353	20250304	UniProtKB:Q9BUR4|GO:0032212|GO:0006457	NCBITaxon:9606
BHF-UCL	UniProtKB:P17987	TCP1	PMID:25467444		GO:0044183	protein folding chaperone	IDA		UniProtKB:P17987	PANTHER:PTHR11353	20250304	UniProtKB:Q9BUR4|GO:0032212|GO:0006457	NCBITaxon:9606
BHF-UCL	UniProtKB:P78371	CCT2	PMID:25467444		GO:0044183	protein folding chaperone	IDA		UniProtKB:P78371	PANTHER:PTHR11353	20250304	UniProtKB:Q9BUR4|GO:0032212|GO:0006457	NCBITaxon:9606
BHF-UCL	UniProtKB:P50990	CCT8	PMID:25467444		GO:0044183	protein folding chaperone	IDA		UniProtKB:P50990	PANTHER:PTHR11353	20250304	UniProtKB:Q9BUR4|GO:0032212|GO:0006457	NCBITaxon:9606
BHF-UCL	UniProtKB:P50991	CCT4	PMID:25467444		GO:0044183	protein folding chaperone	IDA		UniProtKB:P50991	PANTHER:PTHR11353	20250304	UniProtKB:Q9BUR4|GO:0032212|GO:0006457	NCBITaxon:9606
BHF-UCL	UniProtKB:P40227	CCT6A	PMID:25467444		GO:0044183	protein folding chaperone	IDA		UniProtKB:P40227	PANTHER:PTHR11353	20250304	UniProtKB:Q9BUR4|GO:0032212|GO:0006457	NCBITaxon:9606
BHF-UCL	UniProtKB:O14976	GAK	PMID:26345367		GO:0044183	protein folding chaperone	TAS		UniProtKB:O14976	PANTHER:PTHR23172	20250304	GO:0006457	NCBITaxon:9606
ComplexPortal	ComplexPortal:CPX-2113	groel-groes_ecoli	PMID:14517228		GO:0044183	protein folding chaperone	IDA				20250326		NCBITaxon:83333
ComplexPortal	ComplexPortal:CPX-6148	ttt_human	PMID:20810650		GO:0044183	protein folding chaperone	NAS				20250731		NCBITaxon:9606
ComplexPortal	ComplexPortal:CPX-4004	p23_caeel	PMID:20880838		GO:0044183	protein folding chaperone	NAS				20250715		NCBITaxon:6239
ComplexPortal	ComplexPortal:CPX-4003	hsp90-sti1_caeel	PMID:20880838		GO:0044183	protein folding chaperone	NAS				20250715		NCBITaxon:6239
ComplexPortal	ComplexPortal:CPX-4002	hsp90-cdc-37-aha-1_caeel	PMID:20880838		GO:0044183	protein folding chaperone	NAS				20250715		NCBITaxon:6239
ComplexPortal	ComplexPortal:CPX-3984	cdc37_caeel-1	PMID:20880838		GO:0044183	protein folding chaperone	NAS				20250715		NCBITaxon:6239
ComplexPortal	ComplexPortal:CPX-2642	rac_human	PMID:21245388		GO:0044183	protein folding chaperone	IDA				20250105		NCBITaxon:9606
ComplexPortal	ComplexPortal:CPX-6030	tric_human	PMID:22133715		GO:0044183	protein folding chaperone	IDA				20250724		NCBITaxon:9606
ComplexPortal	FB:FBgg0001640	PFDN	PMID:27025979		GO:0044183	protein folding chaperone	NAS				20250326		NCBITaxon:7227
ComplexPortal	ComplexPortal:CPX-6144	uri1-prefoldin_human	PMID:29662061		GO:0044183	protein folding chaperone	NAS				20250326		NCBITaxon:9606
