assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
UniProt	MGI:MGI:1095412	Unc5c	PMID:22685302		GO:0005043	netrin receptor activity involved in chemorepulsion	IDA		MGI:MGI:1095412	PANTHER:PTHR12582	20190111		NCBITaxon:10090
UniProt	MGI:MGI:1095412	Unc5c	PMID:28483977		GO:0005043	netrin receptor activity involved in chemorepulsion	IDA		MGI:MGI:1095412	PANTHER:PTHR12582	20190114		NCBITaxon:10090
ARUK-UCL	UniProtKB:P01138	NGF	PMID:11927634		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	IGI	UniProtKB:P08138	UniProtKB:P01138-PRO_0000019600	PANTHER:PTHR11589	20170906	GO:0051402	NCBITaxon:9606
ARUK-UCL	UniProtKB:Q93084	ATP2A3	PMID:16725111		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	IDA		UniProtKB:Q93084	PANTHER:PTHR42861	20240909	UniProtKB:P42574|GO:0070059	NCBITaxon:9606
ComplexPortal	ComplexPortal:CPX-3905	caspase2-piddosome_human	PMID:15073321		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	IDA				20240823		NCBITaxon:9606
FlyBase	FB:FBgn0086907	Cyt-c-d	PMID:12737804		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	IMP		FB:FBgn0086907	PANTHER:PTHR11961	20230519		NCBITaxon:7227
FlyBase	FB:FBgn0086907	Cyt-c-d	PMID:16362035		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	IMP		FB:FBgn0086907	PANTHER:PTHR11961	20230519		NCBITaxon:7227
FlyBase	FB:FBgn0035461	ntc	PMID:20392747		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	IMP		FB:FBgn0035461		20230526		NCBITaxon:7227
FlyBase	FB:FBgn0037643	ScsbetaA	PMID:27052834		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	IDA		FB:FBgn0037643	PANTHER:PTHR11815	20230216		NCBITaxon:7227
MGI	MGI:MGI:1349399	Casp8ap2	PMID:10235259		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	IDA		MGI:MGI:1349399	PANTHER:PTHR15489	20101214		NCBITaxon:10090
MGI	MGI:MGI:1306796	Apaf1	PMID:10830166		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	IDA		MGI:MGI:1306796	PANTHER:PTHR22845	20181112		NCBITaxon:10090
MGI	MGI:MGI:1261423	Casp8	PMID:9837723		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	IDA		MGI:MGI:1261423	PANTHER:PTHR10454	20230914	GO:1900119	NCBITaxon:10090
PINC	UniProtKB:Q9Y239	NOD1	PMID:10329646		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	TAS		UniProtKB:Q9Y239	PANTHER:PTHR24106	20030904		NCBITaxon:9606
PINC	UniProtKB:P29466	CASP1	PMID:10799503		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	TAS		UniProtKB:P29466	PANTHER:PTHR47901	20030904		NCBITaxon:9606
Reactome	UniProtKB:Q00994	BEX3	Reactome:R-HSA-205117		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	TAS		UniProtKB:Q00994	PANTHER:PTHR19430	20210505		NCBITaxon:9606
UniProt	UniProtKB:Q9C000	NLRP1	PMID:11076957		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	NAS		UniProtKB:Q9C000	PANTHER:PTHR46985	20020906		NCBITaxon:9606
UniProt	UniProtKB:Q9BXK5	BCL2L13	PMID:11262395		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	NAS		UniProtKB:Q9BXK5	PANTHER:PTHR15758	20021106		NCBITaxon:9606
UniProt	UniProtKB:Q99801	NKX3-1	PMID:19266349		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	IDA		UniProtKB:Q99801	PANTHER:PTHR24340	20181116		NCBITaxon:9606
UniProt	UniProtKB:P63244	RACK1	PMID:19767770		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	IMP		UniProtKB:P63244	PANTHER:PTHR19868	20121017	UniProtKB:P42574	NCBITaxon:9606
UniProt	MGI:MGI:107285	Ctsh	PMID:20435891		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	IGI	UniProtKB:P97821	MGI:MGI:107285	PANTHER:PTHR12411	20130805		NCBITaxon:10090
UniProt	UniProtKB:P09668	CTSH	PMID:20435891		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	IDA		UniProtKB:P09668	PANTHER:PTHR12411	20130805		NCBITaxon:9606
UniProt	WB:WBGene00000418	ced-4	PMID:24065769		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	IMP		WB:WBGene00000418		20170407		NCBITaxon:6239
UniProt	WB:WBGene00000417	ced-3	PMID:24065769		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	IMP	UniProtKB:P30429	WB:WBGene00000417	PANTHER:PTHR10454	20170407		NCBITaxon:6239
UniProt	FB:FBgn0020381	Dredd	PMID:9740659		GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	IMP		FB:FBgn0020381	PANTHER:PTHR10454	20130805		NCBITaxon:7227
ComplexPortal	ComplexPortal:CPX-2729	apoptosome_drome	PMID:25644603		GO:0016505	peptidase activator activity involved in apoptotic process	IDA				20250715		NCBITaxon:7227
MGI	MGI:MGI:109553	Ctsc	PMID:20435891		GO:0016505	peptidase activator activity involved in apoptotic process	IGI	MGI:MGI:107285	MGI:MGI:109553	PANTHER:PTHR12411	20130621	MGI:MGI:109267	NCBITaxon:10090
MGI	MGI:MGI:107285	Ctsh	PMID:20435891		GO:0016505	peptidase activator activity involved in apoptotic process	IGI	MGI:MGI:109553	MGI:MGI:107285	PANTHER:PTHR12411	20130621	MGI:MGI:109267	NCBITaxon:10090
UniProt	UniProtKB:P21145	MAL	PMID:10366425		GO:0016505	peptidase activator activity involved in apoptotic process	NAS		UniProtKB:P21145	PANTHER:PTHR22776	20040809		NCBITaxon:9606
UniProt	UniProtKB:O00559	EBAG9	PMID:10426319		GO:0016505	peptidase activator activity involved in apoptotic process	NAS		UniProtKB:O00559	PANTHER:PTHR15208	20010924		NCBITaxon:9606
WB	WB:WBGene00000418	ced-4	PMID:9285582		GO:0016505	peptidase activator activity involved in apoptotic process	IDA		WB:WBGene00000418		20111122		NCBITaxon:6239
ZFIN	ZFIN:ZDB-GENE-011101-2	dcc	PMID:19605629		GO:0038006	netrin receptor activity involved in chemoattraction	IGI	ZFIN:ZDB-GENO-100622-2|ZFIN:ZDB-MRPHLNO-070328-5	ZFIN:ZDB-GENE-011101-2	PANTHER:PTHR44170	20110803		NCBITaxon:7955
ZFIN	ZFIN:ZDB-GENE-011101-2	dcc	PMID:19605629		GO:0038006	netrin receptor activity involved in chemoattraction	IGI	ZFIN:ZDB-GENO-100622-2|ZFIN:ZDB-MRPHLNO-070330-1	ZFIN:ZDB-GENE-011101-2	PANTHER:PTHR44170	20110803		NCBITaxon:7955
FlyBase	FB:FBgn0015247	Diap2	PMID:11337486		GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	IDA		FB:FBgn0015247	PANTHER:PTHR10044	20230414		NCBITaxon:7227
FlyBase	FB:FBgn0260635	Diap1	PMID:11337486		GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	IDA		FB:FBgn0260635	PANTHER:PTHR10044	20230414		NCBITaxon:7227
FlyBase	FB:FBgn0260635	Diap1	PMID:16485033		GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	IGI	FB:FBgn0019972	FB:FBgn0260635	PANTHER:PTHR10044	20230220		NCBITaxon:7227
FlyBase	FB:FBgn0260635	Diap1	PMID:16485033		GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	IGI	FB:FBgn0026404	FB:FBgn0260635	PANTHER:PTHR10044	20230220		NCBITaxon:7227
FlyBase	FB:FBgn0260635	Diap1	PMID:16485033		GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	IGI	FB:FBgn0263864	FB:FBgn0260635	PANTHER:PTHR10044	20230220		NCBITaxon:7227
MGI	MGI:MGI:1278325	Bcl2a1d	PMID:15728238		GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	IDA		MGI:MGI:1278325	PANTHER:PTHR11256	20090316		NCBITaxon:10090
RGD	RGD:2200	Bcl2l1	PMID:12097494		GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	IDA		RGD:2200	PANTHER:PTHR11256	20050217		NCBITaxon:10116
UniProt	UniProtKB:O95379	TNFAIP8	PMID:10644768		GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	IMP		UniProtKB:O95379	PANTHER:PTHR12757	20070420		NCBITaxon:9606
UniProt	UniProtKB:P50453	SERPINB9	PMID:10790428		GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	IDA		UniProtKB:P50453	PANTHER:PTHR11461	20100315		NCBITaxon:9606
UniProt	UniProtKB:P26842	CD27	PMID:12324477		GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	IDA		UniProtKB:P26842	PANTHER:PTHR47496	20031111		NCBITaxon:9606
UniProt	UniProtKB:O43557	TNFSF14	PMID:12393901		GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	IDA		UniProtKB:O43557	PANTHER:PTHR11471	20031216		NCBITaxon:9606
UniProt	Xenbase:XB-GENE-948852	xiap.L	PMID:15853809		GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	IMP				20090625		NCBITaxon:8355
