assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
ZFIN	ZFIN:ZDB-GENE-090112-3	fbn3	PMID:23418350		GO:0003250	regulation of cell proliferation involved in heart valve morphogenesis	IGI	ZFIN:ZDB-GENO-130718-5	ZFIN:ZDB-GENE-090112-3	PANTHER:PTHR24039	20130723		NCBITaxon:7955
BHF-UCL	MGI:MGI:894293	Smad4	PMID:21330551		GO:0003251	positive regulation of cell proliferation involved in heart valve morphogenesis	IMP		MGI:MGI:894293	PANTHER:PTHR13703	20121129		NCBITaxon:10090
BHF-UCL	MGI:MGI:1095407	Bmpr2	PMID:19409885		GO:0003252	negative regulation of cell proliferation involved in heart valve morphogenesis	IMP		MGI:MGI:1095407	PANTHER:PTHR23255	20160727	UBERON:0005623	NCBITaxon:10090
BHF-UCL	MGI:MGI:97363	Notch1	PMID:26491108		GO:0003252	negative regulation of cell proliferation involved in heart valve morphogenesis	IDA		MGI:MGI:97363	PANTHER:PTHR45836	20180517	UBERON:0002137|GO:0003180	NCBITaxon:10090
BHF-UCL	MGI:MGI:97363	Notch1	PMID:26491108		GO:0003252	negative regulation of cell proliferation involved in heart valve morphogenesis	IMP		MGI:MGI:97363	PANTHER:PTHR45836	20180517	UBERON:0002146|GO:0003184	NCBITaxon:10090
BHF-UCL	MGI:MGI:97363	Notch1	PMID:26491108		GO:0003252	negative regulation of cell proliferation involved in heart valve morphogenesis	IMP		MGI:MGI:97363	PANTHER:PTHR45836	20181015	UBERON:0011742|GO:0003180	NCBITaxon:10090
UniProt	MGI:MGI:3650254	mZNF683	PMID:22885984		GO:0032826	regulation of natural killer cell differentiation involved in immune response	IMP		PR:I7HJS4	PANTHER:PTHR24390	20160511		NCBITaxon:10090
MGI	MGI:MGI:2686324	Pglyrp4	PMID:20709292		GO:0032827	negative regulation of natural killer cell differentiation involved in immune response	IMP	MGI:MGI:5297107	MGI:MGI:2686324	PANTHER:PTHR11022	20120501		NCBITaxon:10090
MGI	MGI:MGI:1928099	Pglyrp2	PMID:20709292		GO:0032827	negative regulation of natural killer cell differentiation involved in immune response	IMP	MGI:MGI:5297105	MGI:MGI:1928099	PANTHER:PTHR11022	20120501		NCBITaxon:10090
MGI	MGI:MGI:2685266	Pglyrp3	PMID:20709292		GO:0032827	negative regulation of natural killer cell differentiation involved in immune response	IMP	MGI:MGI:5297106	MGI:MGI:2685266	PANTHER:PTHR11022	20120501		NCBITaxon:10090
MGI	MGI:MGI:1345092	Pglyrp1	PMID:20709292		GO:0032827	negative regulation of natural killer cell differentiation involved in immune response	IMP	MGI:MGI:2670590	MGI:MGI:1345092	PANTHER:PTHR11022	20120501		NCBITaxon:10090
UniProt	UniProtKB:O00182	LGALS9	PMID:20209097		GO:0032834	positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response	IDA		UniProtKB:O00182	PANTHER:PTHR11346	20151118	GO:0071636	NCBITaxon:9606
UniProt	UniProtKB:P01579	IFNG	PMID:20209097		GO:0032834	positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response	IDA		UniProtKB:P01579	PANTHER:PTHR11419	20150824		NCBITaxon:9606
MGI	MGI:MGI:98297	Shh	PMID:12221011		GO:0060782	regulation of mesenchymal cell proliferation involved in prostate gland development	IMP		MGI:MGI:98297	PANTHER:PTHR11889	20090730	GO:0060781	NCBITaxon:10090
BHF-UCL	MGI:MGI:96982	Mif	PMID:11756671		GO:0061078	positive regulation of prostaglandin secretion involved in immune response	IMP		MGI:MGI:96982	PANTHER:PTHR11954	20100524		NCBITaxon:10090
UniProt	MGI:MGI:97492	Pax8	PMID:17314325		GO:0072305	negative regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis	IMP		MGI:MGI:97492	PANTHER:PTHR45636	20110409		NCBITaxon:10090
UniProt	MGI:MGI:97486	Pax2	PMID:17314325		GO:0072305	negative regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis	IMP		MGI:MGI:97486	PANTHER:PTHR45636	20110409		NCBITaxon:10090
UniProt	MGI:MGI:97492	Pax8	PMID:17314325		GO:1900215	negative regulation of apoptotic process involved in metanephric collecting duct development	IMP		MGI:MGI:97492	PANTHER:PTHR45636	20120322		NCBITaxon:10090
UniProt	MGI:MGI:97486	Pax2	PMID:17314325		GO:1900215	negative regulation of apoptotic process involved in metanephric collecting duct development	IMP		MGI:MGI:97486	PANTHER:PTHR45636	20120322		NCBITaxon:10090
UniProt	MGI:MGI:97492	Pax8	PMID:17314325		GO:1900218	negative regulation of apoptotic process involved in metanephric nephron tubule development	IMP		MGI:MGI:97492	PANTHER:PTHR45636	20120322		NCBITaxon:10090
UniProt	MGI:MGI:97486	Pax2	PMID:17314325		GO:1900218	negative regulation of apoptotic process involved in metanephric nephron tubule development	IMP		MGI:MGI:97486	PANTHER:PTHR45636	20120322		NCBITaxon:10090
UniProt	MGI:MGI:1095413	Lfng	PMID:23072809		GO:1902367	negative regulation of Notch signaling pathway involved in somitogenesis	IMP		MGI:MGI:1095413	PANTHER:PTHR10811	20150904		NCBITaxon:10090
BHF-UCL	RGD:2325544	Mir222	PMID:22393241		GO:1905046	positive regulation of Schwann cell proliferation involved in axon regeneration	IDA				20160311		NCBITaxon:10116
BHF-UCL	RGD:2325451	Mir221	PMID:22393241		GO:1905046	positive regulation of Schwann cell proliferation involved in axon regeneration	IDA				20160311		NCBITaxon:10116
BHF-UCL	UniProtKB:P26358	DNMT1	PMID:27021683		GO:1905931	negative regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching	IMP		UniProtKB:P26358	PANTHER:PTHR10629	20180326	GO:0071456|CL:0002591	NCBITaxon:9606
BHF-UCL	RGD:2610	Fgf9	PMID:28259995		GO:1905931	negative regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching	IMP		RGD:2610	PANTHER:PTHR11486	20180509		NCBITaxon:10116
BHF-UCL	RGD:2325396	Mir18a	PMID:25089138		GO:1905932	positive regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching	IDA				20230704	CL:0000359	NCBITaxon:10116
BHF-UCL	RNAcentral:URS000026261D_9606	hsa-miR-140-5p	PMID:27021683		GO:1905932	positive regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching	IDA				20180326	GO:0071456|CL:0002591	NCBITaxon:9606
BHF-UCL	UniProtKB:P04179	SOD2	PMID:27021683		GO:1905932	positive regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching	IDA		UniProtKB:P04179	PANTHER:PTHR11404	20180326	CL:0002591	NCBITaxon:9606
RGD	RGD:2325565	Mir145	PMID:19542014		GO:1905932	positive regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching	IMP				20220927		NCBITaxon:10116
