assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
CACAO	UniProtKB:Q92692	NECTIN2	PMID:11602758		GO:0046596	regulation of viral entry into host cell	IDA		UniProtKB:Q92692	PANTHER:PTHR47387	20130210		NCBITaxon:9606
UniProt	UniProtKB:Q8IZT8	HS3ST5	PMID:12138164		GO:0046596	regulation of viral entry into host cell	IDA		UniProtKB:Q8IZT8	PANTHER:PTHR10605	20031216		NCBITaxon:9606
UniProt	UniProtKB:Q14258	TRIM25	PMID:18248090		GO:0046596	regulation of viral entry into host cell	IDA		UniProtKB:Q14258	PANTHER:PTHR25465	20171212		NCBITaxon:9606
UniProt	UniProtKB:Q9BVG3	TRIM62	PMID:18248090		GO:0046596	regulation of viral entry into host cell	IDA		UniProtKB:Q9BVG3	PANTHER:PTHR24103	20171212		NCBITaxon:9606
AgBase	UniProtKB:Q9GL76	NECTIN1	PMID:11277703		GO:0046598	positive regulation of viral entry into host cell	IMP		UniProtKB:Q9GL76	PANTHER:PTHR23277	20160512		NCBITaxon:9823
ComplexPortal	ComplexPortal:CPX-5767	cleaved-spike_9betc	PMID:23831647		GO:0046598	positive regulation of viral entry into host cell	NAS				20241112		NCBITaxon:1235996
ComplexPortal	ComplexPortal:CPX-7090	uncleaved-spike_9betc	PMID:23831647		GO:0046598	positive regulation of viral entry into host cell	NAS				20241112		NCBITaxon:1235996
ComplexPortal	UniProtKB:K0BRG7	S	PMID:23831647		GO:0046598	positive regulation of viral entry into host cell	NAS		UniProtKB:K0BRG7-PRO_5023435957		20241112		NCBITaxon:1235996
ComplexPortal	UniProtKB:K0BRG7	S	PMID:23831647		GO:0046598	positive regulation of viral entry into host cell	NAS				20241112		NCBITaxon:1235996
ComplexPortal	UniProtKB:P59594	S	PMID:30102747		GO:0046598	positive regulation of viral entry into host cell	EXP		UniProtKB:P59594-PRO_0000037209		20241125		NCBITaxon:694009
ComplexPortal	UniProtKB:P59594	S	PMID:30102747		GO:0046598	positive regulation of viral entry into host cell	EXP				20241126		NCBITaxon:694009
