assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
CGD	CGD:CAL0000178266	PDE2	PMID:14523128|CGD_REF:CAL0081197		GO:0019933	cAMP-mediated signaling	IGI	SGD:S000005887		PANTHER:PTHR11347	20140625		NCBITaxon:237561
CGD	CGD:CAL0000178266	PDE2	PMID:14617167|CGD_REF:CAL0080818		GO:0019933	cAMP-mediated signaling	IGI	CGD:CAL0000048		PANTHER:PTHR11347	20140625		NCBITaxon:237561
CGD	CGD:CAL0000183073	SRV2	PMID:14617167|CGD_REF:CAL0080818		GO:0019933	cAMP-mediated signaling	IGI	CGD:CAL0006104		PANTHER:PTHR10652	20140625		NCBITaxon:237561
CGD	CGD:CAL0000178834	CSC25	PMID:15673611|CGD_REF:CAL0082754		GO:0019933	cAMP-mediated signaling	IMP			PANTHER:PTHR23113	20140625		NCBITaxon:237561
CGD	CGD:CAL0000184093	RAS1	PMID:15673611|CGD_REF:CAL0082754		GO:0019933	cAMP-mediated signaling	IMP			PANTHER:PTHR24070	20140625		NCBITaxon:237561
CGD	CGD:CAL0000178292	CYR1	PMID:19943905|CGD_REF:CAL0124661		GO:0019933	cAMP-mediated signaling	IPI	CGD:CAL0000048		PANTHER:PTHR48051	20140625		NCBITaxon:237561
CGD	CGD:CAL0000183073	SRV2	PMID:19943905|CGD_REF:CAL0124661		GO:0019933	cAMP-mediated signaling	IMP			PANTHER:PTHR10652	20140625		NCBITaxon:237561
CGD	CGD:CAL0000183073	SRV2	PMID:19943905|CGD_REF:CAL0124661		GO:0019933	cAMP-mediated signaling	IPI	CGD:CAL0002580		PANTHER:PTHR10652	20140625		NCBITaxon:237561
CGD	CGD:CAL0000177603	PDE1	PMID:20558315|CGD_REF:CAL0125518		GO:0019933	cAMP-mediated signaling	IMP			PANTHER:PTHR28283	20140625		NCBITaxon:237561
CGD	CGD:CAL0000186613	GPA2	PMID:20558315|CGD_REF:CAL0125518		GO:0019933	cAMP-mediated signaling	IMP			PANTHER:PTHR10218	20140625		NCBITaxon:237561
FlyBase	FB:FBgn0259243	Pka-R1	PMID:11462211		GO:0019933	cAMP-mediated signaling	NAS			PANTHER:PTHR11635	20060803		NCBITaxon:7227
FlyBase	FB:FBgn0086782	amn	PMID:11741030		GO:0019933	cAMP-mediated signaling	TAS				20060803		NCBITaxon:7227
FlyBase	FB:FBgn0000273	Pka-C1	PMID:9642168		GO:0019933	cAMP-mediated signaling	TAS			PANTHER:PTHR24353	20060803		NCBITaxon:7227
GeneDB	TriTrypDB:Tb927.11.17040	ACP1	PMID:10637587		GO:0019933	cAMP-mediated signaling	TAS				20220901		NCBITaxon:185431
MGI	MGI:MGI:2685373	Gm527	PMID:37248637		GO:0019933	cAMP-mediated signaling	IMP			PANTHER:PTHR35350	20241028	EMAPA:19037	NCBITaxon:10090
RGD	RGD:621016	Pde7b	PMID:11772393		GO:0019933	cAMP-mediated signaling	TAS			PANTHER:PTHR11347	20050217		NCBITaxon:10116
