assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
ARUK-UCL	UniProtKB:P78423	CX3CL1	PMID:12125082		GO:0061518	microglial cell proliferation	IMP		UniProtKB:P78423	PANTHER:PTHR12015	20180601		NCBITaxon:9606
ARUK-UCL	MGI:MGI:109196	Efnb3	PMID:12383247		GO:0050771	negative regulation of axonogenesis	IDA			PANTHER:PTHR11304	20170623	UBERON:0002736|GO:0016020	NCBITaxon:10090
ARUK-UCL	MGI:MGI:98277	Epha4	PMID:12761826		GO:0097485	neuron projection guidance	IDA			PANTHER:PTHR46877	20170621	UBERON:0000395	NCBITaxon:10090
ARUK-UCL	MGI:MGI:98277	Epha4	PMID:12761826		GO:0106030	neuron projection fasciculation	IDA			PANTHER:PTHR46877	20170703	UBERON:0000395|GO:0097485	NCBITaxon:10090
ARUK-UCL	MGI:MGI:88223	C1qa	PMID:15269255		GO:0048143	astrocyte activation	IGI	UniProtKB:P05067		PANTHER:PTHR15427	20230322	GO:0106003|UBERON:0002421	NCBITaxon:10090
ARUK-UCL	UniProtKB:P05067	APP	PMID:15457210		GO:0048143	astrocyte activation	IGI	UniProtKB:Q15109	UniProtKB:P05067	PANTHER:PTHR23103	20190519	UBERON:0000956|UBERON:0007222|UBERON:0002421|UBERON:0007222	NCBITaxon:9606
ARUK-UCL	UniProtKB:Q15109	AGER	PMID:15457210		GO:0048143	astrocyte activation	IGI	UniProtKB:P05067	UniProtKB:Q15109	PANTHER:PTHR11973	20190519	UBERON:0000956|UBERON:0007222|UBERON:0002421|UBERON:0007222	NCBITaxon:9606
ARUK-UCL	UniProtKB:Q7LC44	ARC	PMID:15537891		GO:0060997	dendritic spine morphogenesis	TAS		UniProtKB:Q7LC44	PANTHER:PTHR15962	20211119	GO:0098938	NCBITaxon:9606
ARUK-UCL	RGD:708483	Mark2	PMID:16717194|RGD:13602002		GO:0061564	axon development	IMP			PANTHER:PTHR24346	20180508	CL:0002608|GO:0030424|GO:0071963	NCBITaxon:10116
ARUK-UCL	MGI:MGI:99606	Abca2	PMID:17060448		GO:0032289	central nervous system myelin formation	IMP			PANTHER:PTHR19229	20190702	UBERON:0002240|UBERON:0001869	NCBITaxon:10090
ARUK-UCL	MGI:MGI:107655	Ifngr1	PMID:17255335		GO:0048143	astrocyte activation	IGI	UniProtKB:P05067		PANTHER:PTHR20859	20190501	UBERON:0002421|UBERON:0000956	NCBITaxon:10090
ARUK-UCL	RGD:621681	P2ry12	PMID:17299767|RGD:13673751		GO:0021801	cerebral cortex radial glia-guided migration	IMP			PANTHER:PTHR24233	20230726	CL:0000129	NCBITaxon:10116
ARUK-UCL	UniProtKB:Q00535	CDK5	PMID:17491008		GO:0031175	neuron projection development	TAS		UniProtKB:Q00535	PANTHER:PTHR24056	20171030		NCBITaxon:9606
ARUK-UCL	UniProtKB:Q15078	CDK5R1	PMID:17491008		GO:0031175	neuron projection development	TAS		UniProtKB:Q15078	PANTHER:PTHR23401	20171030		NCBITaxon:9606
ARUK-UCL	MGI:MGI:95499	Fcgr2	PMID:17502348		GO:0016358	dendrite development	IMP			PANTHER:PTHR11481	20170517	UBERON:0002037|GO:0021549	NCBITaxon:10090
ARUK-UCL	MGI:MGI:88332	Cd3e	PMID:17502348		GO:0016358	dendrite development	IMP			PANTHER:PTHR10570	20170517	UBERON:0002037|GO:0021549	NCBITaxon:10090
ARUK-UCL	UniProtKB:P01584	IL1B	PMID:1752215		GO:0060252	positive regulation of glial cell proliferation	IGI	UniProtKB:P01375	UniProtKB:P01584	PANTHER:PTHR10078	20180802	CL:0000129|CL:0000127	NCBITaxon:9606
ARUK-UCL	UniProtKB:P01375	TNF	PMID:1752215		GO:0060252	positive regulation of glial cell proliferation	IGI	UniProtKB:P01584	UniProtKB:P01375	PANTHER:PTHR11471	20180802	CL:0000129|CL:0000127	NCBITaxon:9606
ARUK-UCL	MGI:MGI:88227	C3	PMID:18083105		GO:0016322	neuron remodeling	IMP			PANTHER:PTHR11412	20190104	GO:0150064|UBERON:0002479	NCBITaxon:10090
ARUK-UCL	MGI:MGI:88223	C1qa	PMID:18083105		GO:0016322	neuron remodeling	IMP			PANTHER:PTHR15427	20190104	GO:0150064|UBERON:0002479	NCBITaxon:10090
ARUK-UCL	RGD:621681	P2ry12	PMID:18183622|RGD:13673786		GO:0021801	cerebral cortex radial glia-guided migration	IMP			PANTHER:PTHR24233	20230726	GO:0071415|CL:0000129	NCBITaxon:10116
ARUK-UCL	UniProtKB:P01579	IFNG	PMID:18375019		GO:0048143	astrocyte activation	IDA		UniProtKB:P01579	PANTHER:PTHR11419	20230517		NCBITaxon:9606
ARUK-UCL	UniProtKB:P05067	APP	PMID:18723082		GO:0048143	astrocyte activation	IDA		UniProtKB:P05067-PRO_0000000092	PANTHER:PTHR23103	20240201		NCBITaxon:9606
ARUK-UCL	MGI:MGI:88232	C5ar1	PMID:19561098		GO:0048143	astrocyte activation	IGI	UniProtKB:P05067		PANTHER:PTHR24225	20190519	UBERON:0000955|UBERON:0001851	NCBITaxon:10090
ARUK-UCL	UniProtKB:P01579	IFNG	PMID:19808651		GO:0050769	positive regulation of neurogenesis	IGI	UniProtKB:P05067|UniProtKB:P10636|UniProtKB:P49768	UniProtKB:P01579	PANTHER:PTHR11419	20190430	UBERON:0002421	NCBITaxon:9606
ARUK-UCL	MGI:MGI:96765	Ldlr	PMID:20005821		GO:0061889	negative regulation of astrocyte activation	IGI	UniProtKB:P05067|UniProtKB:P49768		PANTHER:PTHR24270	20170612	UBERON:0000956	NCBITaxon:10090
ARUK-UCL	UniProtKB:P01584	IL1B	PMID:20018408		GO:0050768	negative regulation of neurogenesis	TAS		UniProtKB:P01584	PANTHER:PTHR10078	20210428		NCBITaxon:9606
ARUK-UCL	UniProtKB:P01375	TNF	PMID:20018408		GO:0050768	negative regulation of neurogenesis	TAS		UniProtKB:P01375	PANTHER:PTHR11471	20210428		NCBITaxon:9606
ARUK-UCL	MGI:MGI:1333815	Cx3cr1	PMID:20018408		GO:0050769	positive regulation of neurogenesis	IMP			PANTHER:PTHR10489	20180621		NCBITaxon:10090
